"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1240","Удаление тест-кейса","Surefire suite","Tue Feb 03 11:44:01 UTC 2026","passed","Tue Feb 03 11:44:02 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldDeleteTestCase"
"","29432","Создание тест-кейса с разными входными данными","Surefire suite","Tue Feb 03 11:44:52 UTC 2026","passed","Tue Feb 03 11:45:21 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"Проверка, что пользователь может создать тест-кейс через веб-интерфейс","19961","Создание тест-кейса через UI","Surefire suite","Tue Feb 03 11:44:16 UTC 2026","failed","Tue Feb 03 11:44:36 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","checkCreateCase"
"","0","Создание проекта без названия: проверка ошибки","Surefire suite","Tue Feb 03 11:46:12 UTC 2026","skipped","Tue Feb 03 11:46:12 UTC 2026","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","checkCreateProjectWithNegative"
"Проверка успешного создания проекта и возможности получить его по коду.","567","Создание проекта","Surefire suite","Tue Feb 03 11:44:11 UTC 2026","passed","Tue Feb 03 11:44:12 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldCreateProjectAndBeAvailableByCode"
"","14508","Создание тест-кейса с разными входными данными","Surefire suite","Tue Feb 03 11:44:37 UTC 2026","failed","Tue Feb 03 11:44:51 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"Проверка валидации: при создании проекта без обязательного поля Title сервер возвращает ошибку.","147","Создание проекта без Title должно вернуть ошибку 400","Surefire suite","Tue Feb 03 11:44:16 UTC 2026","passed","Tue Feb 03 11:44:16 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithoutTitle"
"Проверка уникальности project code: повторное создание проекта с тем же code запрещено.","499","Создание проекта с уже существующим code должно вернуть ошибку","Surefire suite","Tue Feb 03 11:44:14 UTC 2026","passed","Tue Feb 03 11:44:15 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithDuplicateCode"
"","26898","Создание тест-кейса с разными входными данными","Surefire suite","Tue Feb 03 11:45:22 UTC 2026","passed","Tue Feb 03 11:45:48 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"Проверка корректного обновления тест-кейса методом PATCH на примере поля type.","965","Обновление тест-кейса: PATCH, поле type","Surefire suite","Tue Feb 03 11:44:10 UTC 2026","passed","Tue Feb 03 11:44:11 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldUpdateTestCase"
"Проверка успешного удаления проекта и его недоступности после удаления.","705","Удаление проекта","Surefire suite","Tue Feb 03 11:44:13 UTC 2026","passed","Tue Feb 03 11:44:14 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldDeleteProjectAndMakeItUnavailable"
"Проверка позитивного сценария создания проекта","22217","Создание проекта и его удаление","Surefire suite","Tue Feb 03 11:45:49 UTC 2026","passed","Tue Feb 03 11:46:11 UTC 2026","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","checkCreateProject"
"Проверка корректной фильтрации тест-кейсов:
- создаётся проект
- добавляются тест-кейсы с разными типами
- выполняется фильтрация по типу SMOKE
- проверяется количество отфильтрованных тест-кейсов
","5223","Фильтрация тест-кейсов по типу ","Surefire suite","Tue Feb 03 11:44:02 UTC 2026","passed","Tue Feb 03 11:44:08 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldFilterCasesByType"
"Проверка корректности данных, возвращаемых при создании проекта","567","Создание проекта: проверка полей title и code","Surefire suite","Tue Feb 03 11:44:12 UTC 2026","passed","Tue Feb 03 11:44:13 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldCreateProjectAndReturnCorrectTitleAndCode"
"Проверка позитивного сценария добавления тест-кейса в проект.","1452","Создание тест-кейса и получение его по id","Surefire suite","Tue Feb 03 11:43:59 UTC 2026","passed","Tue Feb 03 11:44:00 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldCreateTestCaseInProject"
"","1","Browser teardown","Surefire suite","Tue Feb 03 11:46:12 UTC 2026","failed","Tue Feb 03 11:46:12 UTC 2026","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","tearDown"
"Проверка корректного увеличения количества тест-кейсов в проекте.","1408","Добавление нескольких тест-кейсов и проверка их количества в проекте","Surefire suite","Tue Feb 03 11:44:08 UTC 2026","passed","Tue Feb 03 11:44:09 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldIncreaseTestCaseCountInProject"
"Проверка валидации: при создании проекта без обязательного поля Title сервер возвращает ошибку.","146","Создание проекта без Title должно вернуть ошибку 400","Surefire suite","Tue Feb 03 11:44:15 UTC 2026","passed","Tue Feb 03 11:44:15 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithoutTitle"
"","32486","createTestSuite","Surefire suite","Tue Feb 03 11:46:12 UTC 2026","passed","Tue Feb 03 11:46:44 UTC 2026","tests.ui.SuiteTest","Surefire test","tests.ui.SuiteTest","createTestSuite"
