"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
" Проверка базового сценария создания удаления нового проекта","535","Создание и удаление проекта","Surefire suite","Fri Oct 24 18:17:53 UTC 2025","passed","Fri Oct 24 18:17:53 UTC 2025","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","checkCreateAndDeleteProject"
"Проверка, что пользователь может создать тест-кейс через веб-интерфейс","23719","Создание тест-кейса через UI","Surefire suite","Fri Oct 24 18:17:55 UTC 2025","failed","Fri Oct 24 18:18:19 UTC 2025","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","checkCreateCase"
"Проверка, что при создании проекта без обязательного поля Title сервер корректно возвращает ошибку (status=false, code=400).","286","Создание проекта без обязательного поля Title должно вернуть ошибку 400","Surefire suite","Fri Oct 24 18:17:54 UTC 2025","passed","Fri Oct 24 18:17:54 UTC 2025","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","checkCreateProjectFailsWithoutTitle"
"","11114","Создание тест-кейса с разными входными данными","Surefire suite","Fri Oct 24 18:18:19 UTC 2025","failed","Fri Oct 24 18:18:30 UTC 2025","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"Проверка корректности данных, возвращаемых при создании проекта","625","Создание проекта: проверка корректности полей title и code","Surefire suite","Fri Oct 24 18:17:54 UTC 2025","passed","Fri Oct 24 18:17:55 UTC 2025","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","cheсkFieldCreateFormNewProject"
"Проверка позитивного сценария создания проекта","7501","Создание проекта и его удаление","Surefire suite","Fri Oct 24 18:18:54 UTC 2025","passed","Fri Oct 24 18:19:02 UTC 2025","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","checkCreateProject"
"Проверка позитивного сценария добавления тест-кейса в проект.","768","Добавление нового тест-кейса в существующий проект","Surefire suite","Fri Oct 24 18:17:51 UTC 2025","passed","Fri Oct 24 18:17:52 UTC 2025","tests.api.CaseTest","Surefire test","tests.api.CaseTest","addCaseToProject"
"","11375","Создание тест-кейса с разными входными данными","Surefire suite","Fri Oct 24 18:18:43 UTC 2025","failed","Fri Oct 24 18:18:54 UTC 2025","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"","92228","Создание проекта без названия: проверка ошибки","Surefire suite","Fri Oct 24 18:19:02 UTC 2025","failed","Fri Oct 24 18:20:34 UTC 2025","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","checkCreateProjectWithNegative"
"","11167","Создание тест-кейса с разными входными данными","Surefire suite","Fri Oct 24 18:18:31 UTC 2025","failed","Fri Oct 24 18:18:42 UTC 2025","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
