"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка позитивного сценария добавления тест-кейса в проект.","983","Создание тест-кейса и получение его по id","Surefire suite","Fri Mar 27 18:48:32 UTC 2026","passed","Fri Mar 27 18:48:33 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldCreateTestCaseInProject"
"Проверка уникальности project code: повторное создание проекта с тем же code запрещено.","751","Создание проекта с уже существующим code должно вернуть ошибку","Surefire suite","Fri Mar 27 18:48:55 UTC 2026","passed","Fri Mar 27 18:48:56 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithDuplicateCode"
"Проверка позитивного сценария создания проекта","33990","Создание проекта и его удаление","Surefire suite","Fri Mar 27 18:47:42 UTC 2026","passed","Fri Mar 27 18:48:16 UTC 2026","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","checkCreateProject"
"","103767","createTestSuite","Surefire suite","Fri Mar 27 18:43:00 UTC 2026","passed","Fri Mar 27 18:44:43 UTC 2026","tests.ui.SuiteTest","Surefire test","tests.ui.SuiteTest","createTestSuite"
"Проверка успешного удаления проекта и его недоступности после удаления.","1138","Удаление проекта","Surefire suite","Fri Mar 27 18:48:54 UTC 2026","passed","Fri Mar 27 18:48:55 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldDeleteProjectAndMakeItUnavailable"
"","44356","Создание тест-кейса с разными входными данными","Surefire suite","Fri Mar 27 18:46:10 UTC 2026","passed","Fri Mar 27 18:46:55 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"Проверка корректного обновления тест-кейса методом PATCH на примере поля type.","1729","Обновление тест-кейса: PATCH, поле type","Surefire suite","Fri Mar 27 18:48:48 UTC 2026","passed","Fri Mar 27 18:48:50 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldUpdateTestCase"
"Проверка корректного увеличения количества тест-кейсов в проекте.","2548","Добавление нескольких тест-кейсов и проверка их количества в проекте","Surefire suite","Fri Mar 27 18:48:45 UTC 2026","passed","Fri Mar 27 18:48:47 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldIncreaseTestCaseCountInProject"
"Проверка успешного создания проекта и возможности получить его по коду.","806","Создание проекта","Surefire suite","Fri Mar 27 18:48:50 UTC 2026","passed","Fri Mar 27 18:48:51 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldCreateProjectAndBeAvailableByCode"
"","45806","Создание тест-кейса с разными входными данными","Surefire suite","Fri Mar 27 18:46:55 UTC 2026","passed","Fri Mar 27 18:47:41 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"Проверка валидации: при создании проекта без обязательного поля Title сервер возвращает ошибку.","213","Создание проекта без Title должно вернуть ошибку 400","Surefire suite","Fri Mar 27 18:48:57 UTC 2026","passed","Fri Mar 27 18:48:58 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithoutTitle"
"","15966","Создание проекта без названия: проверка ошибки","Surefire suite","Fri Mar 27 18:48:16 UTC 2026","passed","Fri Mar 27 18:48:32 UTC 2026","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","checkCreateProjectWithNegative"
"Проверка корректной фильтрации тест-кейсов:
- создаётся проект
- добавляются тест-кейсы с разными типами
- выполняется фильтрация по типу SMOKE
- проверяется количество отфильтрованных тест-кейсов
","8677","Фильтрация тест-кейсов по типу ","Surefire suite","Fri Mar 27 18:48:35 UTC 2026","passed","Fri Mar 27 18:48:44 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldFilterCasesByType"
"","1242","Удаление тест-кейса","Surefire suite","Fri Mar 27 18:48:34 UTC 2026","passed","Fri Mar 27 18:48:35 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldDeleteTestCase"
"Проверка корректности данных, возвращаемых при создании проекта","690","Создание проекта: проверка полей title и code","Surefire suite","Fri Mar 27 18:48:52 UTC 2026","passed","Fri Mar 27 18:48:53 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldCreateProjectAndReturnCorrectTitleAndCode"
"","49548","Создание тест-кейса с разными входными данными","Surefire suite","Fri Mar 27 18:45:20 UTC 2026","passed","Fri Mar 27 18:46:09 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"Проверка, что пользователь может создать тест-кейс через веб-интерфейс","35084","Создание тест-кейса через UI","Surefire suite","Fri Mar 27 18:44:44 UTC 2026","passed","Fri Mar 27 18:45:19 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","checkCreateCase"
"Проверка валидации: при создании проекта без обязательного поля Title сервер возвращает ошибку.","222","Создание проекта без Title должно вернуть ошибку 400","Surefire suite","Fri Mar 27 18:48:57 UTC 2026","passed","Fri Mar 27 18:48:57 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithoutTitle"
