"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка корректности данных, возвращаемых при создании проекта","1058","Создание проекта: проверка корректности полей title и code","Surefire suite","Fri Dec 19 13:03:57 UTC 2025","passed","Fri Dec 19 13:03:58 UTC 2025","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","cheсkFieldCreateFormNewProject"
"","204","Создание проекта без названия: проверка ошибки","Surefire suite","Fri Dec 19 13:04:05 UTC 2025","broken","Fri Dec 19 13:04:05 UTC 2025","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","checkCreateProjectWithNegative"
"","208","createTestSuite","Surefire suite","Fri Dec 19 13:04:05 UTC 2025","broken","Fri Dec 19 13:04:06 UTC 2025","tests.ui.SuiteTest","Surefire test","tests.ui.SuiteTest","createTestSuite"
" Проверка базового сценария создания удаления нового проекта","799","Создание и удаление проекта","Surefire suite","Fri Dec 19 13:03:55 UTC 2025","passed","Fri Dec 19 13:03:56 UTC 2025","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","checkCreateAndDeleteProject"
"Проверка позитивного сценария создания проекта","199","Создание проекта и его удаление","Surefire suite","Fri Dec 19 13:04:04 UTC 2025","broken","Fri Dec 19 13:04:05 UTC 2025","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","checkCreateProject"
"","198","Создание тест-кейса с разными входными данными","Surefire suite","Fri Dec 19 13:04:03 UTC 2025","broken","Fri Dec 19 13:04:03 UTC 2025","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"Проверка, что пользователь может создать тест-кейс через веб-интерфейс","3173","Создание тест-кейса через UI","Surefire suite","Fri Dec 19 13:03:58 UTC 2025","broken","Fri Dec 19 13:04:02 UTC 2025","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","checkCreateCase"
"","202","Создание тест-кейса с разными входными данными","Surefire suite","Fri Dec 19 13:04:02 UTC 2025","broken","Fri Dec 19 13:04:03 UTC 2025","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"Проверка, что при создании проекта без обязательного поля Title сервер корректно возвращает ошибку (status=false, code=400).","408","Создание проекта без обязательного поля Title должно вернуть ошибку 400","Surefire suite","Fri Dec 19 13:03:56 UTC 2025","passed","Fri Dec 19 13:03:57 UTC 2025","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","checkCreateProjectFailsWithoutTitle"
"Проверка позитивного сценария добавления тест-кейса в проект.","1023","Добавление нового тест-кейса в существующий проект","Surefire suite","Fri Dec 19 13:03:53 UTC 2025","passed","Fri Dec 19 13:03:54 UTC 2025","tests.api.CaseTest","Surefire test","tests.api.CaseTest","addCaseToProject"
"","210","Создание тест-кейса с разными входными данными","Surefire suite","Fri Dec 19 13:04:02 UTC 2025","broken","Fri Dec 19 13:04:02 UTC 2025","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
