"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","48980","Создание тест-кейса с разными входными данными","Surefire suite","Thu Feb 12 18:06:01 UTC 2026","passed","Thu Feb 12 18:06:50 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"","35670","Создание тест-кейса с разными входными данными","Surefire suite","Thu Feb 12 18:06:51 UTC 2026","passed","Thu Feb 12 18:07:27 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"Проверка позитивного сценария добавления тест-кейса в проект.","1213","Создание тест-кейса и получение его по id","Surefire suite","Thu Feb 12 18:10:34 UTC 2026","passed","Thu Feb 12 18:10:35 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldCreateTestCaseInProject"
"Проверка корректного обновления тест-кейса методом PATCH на примере поля type.","1056","Обновление тест-кейса: PATCH, поле type","Surefire suite","Thu Feb 12 18:10:44 UTC 2026","passed","Thu Feb 12 18:10:45 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldUpdateTestCase"
"Проверка корректности данных, возвращаемых при создании проекта","462","Создание проекта: проверка полей title и code","Surefire suite","Thu Feb 12 18:10:46 UTC 2026","passed","Thu Feb 12 18:10:47 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldCreateProjectAndReturnCorrectTitleAndCode"
"Проверка валидации: при создании проекта без обязательного поля Title сервер возвращает ошибку.","127","Создание проекта без Title должно вернуть ошибку 400","Surefire suite","Thu Feb 12 18:10:49 UTC 2026","passed","Thu Feb 12 18:10:49 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithoutTitle"
"Проверка корректной фильтрации тест-кейсов:
- создаётся проект
- добавляются тест-кейсы с разными типами
- выполняется фильтрация по типу SMOKE
- проверяется количество отфильтрованных тест-кейсов
","4609","Фильтрация тест-кейсов по типу ","Surefire suite","Thu Feb 12 18:10:37 UTC 2026","passed","Thu Feb 12 18:10:42 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldFilterCasesByType"
"Проверка успешного создания проекта и возможности получить его по коду.","566","Создание проекта","Surefire suite","Thu Feb 12 18:10:45 UTC 2026","passed","Thu Feb 12 18:10:46 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldCreateProjectAndBeAvailableByCode"
"","11906","Создание проекта без названия: проверка ошибки","Surefire suite","Thu Feb 12 18:09:55 UTC 2026","passed","Thu Feb 12 18:10:07 UTC 2026","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","checkCreateProjectWithNegative"
"","123968","Создание тест-кейса с разными входными данными","Surefire suite","Thu Feb 12 18:07:27 UTC 2026","failed","Thu Feb 12 18:09:31 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"Проверка уникальности project code: повторное создание проекта с тем же code запрещено.","462","Создание проекта с уже существующим code должно вернуть ошибку","Surefire suite","Thu Feb 12 18:10:48 UTC 2026","passed","Thu Feb 12 18:10:48 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithDuplicateCode"
"Проверка, что пользователь может создать тест-кейс через веб-интерфейс","38010","Создание тест-кейса через UI","Surefire suite","Thu Feb 12 18:05:22 UTC 2026","passed","Thu Feb 12 18:06:00 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","checkCreateCase"
"","25986","createTestSuite","Surefire suite","Thu Feb 12 18:10:08 UTC 2026","passed","Thu Feb 12 18:10:34 UTC 2026","tests.ui.SuiteTest","Surefire test","tests.ui.SuiteTest","createTestSuite"
"Проверка позитивного сценария создания проекта","23510","Создание проекта и его удаление","Surefire suite","Thu Feb 12 18:09:32 UTC 2026","passed","Thu Feb 12 18:09:55 UTC 2026","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","checkCreateProject"
"","1075","Удаление тест-кейса","Surefire suite","Thu Feb 12 18:10:36 UTC 2026","passed","Thu Feb 12 18:10:37 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldDeleteTestCase"
"Проверка корректного увеличения количества тест-кейсов в проекте.","1377","Добавление нескольких тест-кейсов и проверка их количества в проекте","Surefire suite","Thu Feb 12 18:10:42 UTC 2026","passed","Thu Feb 12 18:10:43 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldIncreaseTestCaseCountInProject"
"Проверка успешного удаления проекта и его недоступности после удаления.","679","Удаление проекта","Surefire suite","Thu Feb 12 18:10:47 UTC 2026","passed","Thu Feb 12 18:10:48 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldDeleteProjectAndMakeItUnavailable"
"Проверка валидации: при создании проекта без обязательного поля Title сервер возвращает ошибку.","129","Создание проекта без Title должно вернуть ошибку 400","Surefire suite","Thu Feb 12 18:10:49 UTC 2026","passed","Thu Feb 12 18:10:49 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithoutTitle"
