"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка корректного увеличения количества тест-кейсов в проекте.","1140","Добавление нескольких тест-кейсов и проверка их количества в проекте","Surefire suite","Tue Feb 10 17:49:13 UTC 2026","passed","Tue Feb 10 17:49:14 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldIncreaseTestCaseCountInProject"
"Проверка корректного обновления тест-кейса методом PATCH на примере поля type.","748","Обновление тест-кейса: PATCH, поле type","Surefire suite","Tue Feb 10 17:49:14 UTC 2026","passed","Tue Feb 10 17:49:15 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldUpdateTestCase"
"Проверка уникальности project code: повторное создание проекта с тем же code запрещено.","432","Создание проекта с уже существующим code должно вернуть ошибку","Surefire suite","Tue Feb 10 17:49:18 UTC 2026","passed","Tue Feb 10 17:49:18 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithDuplicateCode"
"Проверка валидации: при создании проекта без обязательного поля Title сервер возвращает ошибку.","89","Создание проекта без Title должно вернуть ошибку 400","Surefire suite","Tue Feb 10 17:49:19 UTC 2026","passed","Tue Feb 10 17:49:19 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithoutTitle"
"Проверка корректности данных, возвращаемых при создании проекта","480","Создание проекта: проверка полей title и code","Surefire suite","Tue Feb 10 17:49:16 UTC 2026","passed","Tue Feb 10 17:49:17 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldCreateProjectAndReturnCorrectTitleAndCode"
"","27825","Создание тест-кейса с разными входными данными","Surefire suite","Tue Feb 10 17:50:26 UTC 2026","passed","Tue Feb 10 17:50:54 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"Проверка успешного создания проекта и возможности получить его по коду.","464","Создание проекта","Surefire suite","Tue Feb 10 17:49:15 UTC 2026","passed","Tue Feb 10 17:49:16 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldCreateProjectAndBeAvailableByCode"
"","22476","Создание тест-кейса с разными входными данными","Surefire suite","Tue Feb 10 17:50:03 UTC 2026","failed","Tue Feb 10 17:50:26 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"","1034","Удаление тест-кейса","Surefire suite","Tue Feb 10 17:49:07 UTC 2026","passed","Tue Feb 10 17:49:08 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldDeleteTestCase"
"Проверка позитивного сценария добавления тест-кейса в проект.","1279","Создание тест-кейса и получение его по id","Surefire suite","Tue Feb 10 17:49:06 UTC 2026","passed","Tue Feb 10 17:49:07 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldCreateTestCaseInProject"
"Проверка позитивного сценария создания проекта","23031","Создание проекта и его удаление","Surefire suite","Tue Feb 10 17:50:56 UTC 2026","passed","Tue Feb 10 17:51:19 UTC 2026","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","checkCreateProject"
"","12776","Создание проекта без названия: проверка ошибки","Surefire suite","Tue Feb 10 17:51:19 UTC 2026","passed","Tue Feb 10 17:51:32 UTC 2026","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","checkCreateProjectWithNegative"
"Проверка успешного удаления проекта и его недоступности после удаления.","564","Удаление проекта","Surefire suite","Tue Feb 10 17:49:17 UTC 2026","passed","Tue Feb 10 17:49:18 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldDeleteProjectAndMakeItUnavailable"
"Проверка валидации: при создании проекта без обязательного поля Title сервер возвращает ошибку.","110","Создание проекта без Title должно вернуть ошибку 400","Surefire suite","Tue Feb 10 17:49:19 UTC 2026","passed","Tue Feb 10 17:49:19 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithoutTitle"
"","35403","createTestSuite","Surefire suite","Tue Feb 10 17:51:32 UTC 2026","passed","Tue Feb 10 17:52:07 UTC 2026","tests.ui.SuiteTest","Surefire test","tests.ui.SuiteTest","createTestSuite"
"","18459","Создание тест-кейса с разными входными данными","Surefire suite","Tue Feb 10 17:49:44 UTC 2026","failed","Tue Feb 10 17:50:03 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"Проверка, что пользователь может создать тест-кейс через веб-интерфейс","24768","Создание тест-кейса через UI","Surefire suite","Tue Feb 10 17:49:19 UTC 2026","passed","Tue Feb 10 17:49:44 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","checkCreateCase"
"Проверка корректной фильтрации тест-кейсов:
- создаётся проект
- добавляются тест-кейсы с разными типами
- выполняется фильтрация по типу SMOKE
- проверяется количество отфильтрованных тест-кейсов
","4022","Фильтрация тест-кейсов по типу ","Surefire suite","Tue Feb 10 17:49:09 UTC 2026","passed","Tue Feb 10 17:49:13 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldFilterCasesByType"
