"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5553","Создание проекта без названия: проверка ошибки","Surefire suite","Mon Dec 22 10:20:49 UTC 2025","passed","Mon Dec 22 10:20:55 UTC 2025","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","checkCreateProjectWithNegative"
"","91913","Создание тест-кейса с разными входными данными","Surefire suite","Mon Dec 22 10:19:08 UTC 2025","failed","Mon Dec 22 10:20:40 UTC 2025","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"","7704","Создание тест-кейса с разными входными данными","Surefire suite","Mon Dec 22 10:19:00 UTC 2025","failed","Mon Dec 22 10:19:07 UTC 2025","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
" Проверка базового сценария создания удаления нового проекта","607","Создание и удаление проекта","Surefire suite","Mon Dec 22 10:18:33 UTC 2025","passed","Mon Dec 22 10:18:33 UTC 2025","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","checkCreateAndDeleteProject"
"Проверка, что при создании проекта без обязательного поля Title сервер корректно возвращает ошибку (status=false, code=400).","281","Создание проекта без обязательного поля Title должно вернуть ошибку 400","Surefire suite","Mon Dec 22 10:18:34 UTC 2025","passed","Mon Dec 22 10:18:34 UTC 2025","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","checkCreateProjectFailsWithoutTitle"
"Проверка, что пользователь может создать тест-кейс через веб-интерфейс","15425","Создание тест-кейса через UI","Surefire suite","Mon Dec 22 10:18:36 UTC 2025","passed","Mon Dec 22 10:18:51 UTC 2025","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","checkCreateCase"
"","18158","createTestSuite","Surefire suite","Mon Dec 22 10:20:55 UTC 2025","passed","Mon Dec 22 10:21:13 UTC 2025","tests.ui.SuiteTest","Surefire test","tests.ui.SuiteTest","createTestSuite"
"Проверка корректности данных, возвращаемых при создании проекта","938","Создание проекта: проверка корректности полей title и code","Surefire suite","Mon Dec 22 10:18:34 UTC 2025","passed","Mon Dec 22 10:18:35 UTC 2025","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","cheсkFieldCreateFormNewProject"
"Проверка позитивного сценария добавления тест-кейса в проект.","787","Добавление нового тест-кейса в существующий проект","Surefire suite","Mon Dec 22 10:18:31 UTC 2025","passed","Mon Dec 22 10:18:32 UTC 2025","tests.api.CaseTest","Surefire test","tests.api.CaseTest","addCaseToProject"
"Проверка позитивного сценария создания проекта","8635","Создание проекта и его удаление","Surefire suite","Mon Dec 22 10:20:40 UTC 2025","passed","Mon Dec 22 10:20:49 UTC 2025","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","checkCreateProject"
"","7321","Создание тест-кейса с разными входными данными","Surefire suite","Mon Dec 22 10:18:52 UTC 2025","failed","Mon Dec 22 10:18:59 UTC 2025","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
