"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","45346","Создание тест-кейса с разными входными данными","Surefire suite","Fri Apr 03 18:39:06 UTC 2026","passed","Fri Apr 03 18:39:52 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"Проверка, что пользователь может создать тест-кейс через веб-интерфейс","30694","Создание тест-кейса через UI","Surefire suite","Fri Apr 03 18:37:10 UTC 2026","passed","Fri Apr 03 18:37:41 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","checkCreateCase"
"Проверка уникальности project code: повторное создание проекта с тем же code запрещено.","783","Создание проекта с уже существующим code должно вернуть ошибку","Surefire suite","Fri Apr 03 18:41:00 UTC 2026","passed","Fri Apr 03 18:41:01 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithDuplicateCode"
"","41411","Создание тест-кейса с разными входными данными","Surefire suite","Fri Apr 03 18:38:24 UTC 2026","passed","Fri Apr 03 18:39:06 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"Проверка успешного удаления проекта и его недоступности после удаления.","1138","Удаление проекта","Surefire suite","Fri Apr 03 18:40:58 UTC 2026","passed","Fri Apr 03 18:40:59 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldDeleteProjectAndMakeItUnavailable"
"Проверка корректного увеличения количества тест-кейсов в проекте.","2357","Добавление нескольких тест-кейсов и проверка их количества в проекте","Surefire suite","Fri Apr 03 18:40:49 UTC 2026","passed","Fri Apr 03 18:40:51 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldIncreaseTestCaseCountInProject"
"Проверка валидации: при создании проекта без обязательного поля Title сервер возвращает ошибку.","241","Создание проекта без Title должно вернуть ошибку 400","Surefire suite","Fri Apr 03 18:41:02 UTC 2026","passed","Fri Apr 03 18:41:03 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithoutTitle"
"","41500","Создание тест-кейса с разными входными данными","Surefire suite","Fri Apr 03 18:37:42 UTC 2026","passed","Fri Apr 03 18:38:23 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"Проверка корректности данных, возвращаемых при создании проекта","905","Создание проекта: проверка полей title и code","Surefire suite","Fri Apr 03 18:40:56 UTC 2026","passed","Fri Apr 03 18:40:57 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldCreateProjectAndReturnCorrectTitleAndCode"
"","127124","createTestSuite","Surefire suite","Fri Apr 03 18:34:43 UTC 2026","failed","Fri Apr 03 18:36:50 UTC 2026","tests.ui.SuiteTest","Surefire test","tests.ui.SuiteTest","createTestSuite"
"Проверка позитивного сценария создания проекта","27829","Создание проекта и его удаление","Surefire suite","Fri Apr 03 18:39:52 UTC 2026","passed","Fri Apr 03 18:40:20 UTC 2026","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","checkCreateProject"
"Проверка успешного создания проекта и возможности получить его по коду.","868","Создание проекта","Surefire suite","Fri Apr 03 18:40:54 UTC 2026","passed","Fri Apr 03 18:40:55 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldCreateProjectAndBeAvailableByCode"
"Проверка корректного обновления тест-кейса методом PATCH на примере поля type.","1682","Обновление тест-кейса: PATCH, поле type","Surefire suite","Fri Apr 03 18:40:52 UTC 2026","passed","Fri Apr 03 18:40:53 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldUpdateTestCase"
"","1968","Удаление тест-кейса","Surefire suite","Fri Apr 03 18:40:37 UTC 2026","passed","Fri Apr 03 18:40:39 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldDeleteTestCase"
"","13536","Создание проекта без названия: проверка ошибки","Surefire suite","Fri Apr 03 18:40:21 UTC 2026","passed","Fri Apr 03 18:40:34 UTC 2026","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","checkCreateProjectWithNegative"
"Проверка валидации: при создании проекта без обязательного поля Title сервер возвращает ошибку.","302","Создание проекта без Title должно вернуть ошибку 400","Surefire suite","Fri Apr 03 18:41:01 UTC 2026","passed","Fri Apr 03 18:41:02 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithoutTitle"
"Проверка позитивного сценария добавления тест-кейса в проект.","1336","Создание тест-кейса и получение его по id","Surefire suite","Fri Apr 03 18:40:35 UTC 2026","passed","Fri Apr 03 18:40:36 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldCreateTestCaseInProject"
"Проверка корректной фильтрации тест-кейсов:
- создаётся проект
- добавляются тест-кейсы с разными типами
- выполняется фильтрация по типу SMOKE
- проверяется количество отфильтрованных тест-кейсов
","8844","Фильтрация тест-кейсов по типу ","Surefire suite","Fri Apr 03 18:40:39 UTC 2026","passed","Fri Apr 03 18:40:48 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldFilterCasesByType"
