"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","28773","Создание тест-кейса с разными входными данными","Surefire suite","Tue Feb 10 17:30:20 UTC 2026","passed","Tue Feb 10 17:30:49 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"Проверка успешного удаления проекта и его недоступности после удаления.","710","Удаление проекта","Surefire suite","Tue Feb 10 17:29:50 UTC 2026","passed","Tue Feb 10 17:29:50 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldDeleteProjectAndMakeItUnavailable"
"","15278","Создание проекта без названия: проверка ошибки","Surefire suite","Tue Feb 10 17:31:57 UTC 2026","passed","Tue Feb 10 17:32:12 UTC 2026","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","checkCreateProjectWithNegative"
"Проверка позитивного сценария создания проекта","23142","Создание проекта и его удаление","Surefire suite","Tue Feb 10 17:31:34 UTC 2026","passed","Tue Feb 10 17:31:57 UTC 2026","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","checkCreateProject"
"Проверка корректной фильтрации тест-кейсов:
- создаётся проект
- добавляются тест-кейсы с разными типами
- выполняется фильтрация по типу SMOKE
- проверяется количество отфильтрованных тест-кейсов
","5183","Фильтрация тест-кейсов по типу ","Surefire suite","Tue Feb 10 17:29:39 UTC 2026","passed","Tue Feb 10 17:29:44 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldFilterCasesByType"
"Проверка корректного обновления тест-кейса методом PATCH на примере поля type.","918","Обновление тест-кейса: PATCH, поле type","Surefire suite","Tue Feb 10 17:29:46 UTC 2026","passed","Tue Feb 10 17:29:47 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldUpdateTestCase"
"Проверка уникальности project code: повторное создание проекта с тем же code запрещено.","608","Создание проекта с уже существующим code должно вернуть ошибку","Surefire suite","Tue Feb 10 17:29:51 UTC 2026","passed","Tue Feb 10 17:29:51 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithDuplicateCode"
"","1151","Удаление тест-кейса","Surefire suite","Tue Feb 10 17:29:37 UTC 2026","passed","Tue Feb 10 17:29:38 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldDeleteTestCase"
"","16128","Создание тест-кейса с разными входными данными","Surefire suite","Tue Feb 10 17:31:17 UTC 2026","failed","Tue Feb 10 17:31:33 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"","27143","Создание тест-кейса с разными входными данными","Surefire suite","Tue Feb 10 17:30:49 UTC 2026","passed","Tue Feb 10 17:31:16 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"","37298","createTestSuite","Surefire suite","Tue Feb 10 17:32:13 UTC 2026","passed","Tue Feb 10 17:32:50 UTC 2026","tests.ui.SuiteTest","Surefire test","tests.ui.SuiteTest","createTestSuite"
"Проверка корректности данных, возвращаемых при создании проекта","532","Создание проекта: проверка полей title и code","Surefire suite","Tue Feb 10 17:29:49 UTC 2026","passed","Tue Feb 10 17:29:49 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldCreateProjectAndReturnCorrectTitleAndCode"
"Проверка, что пользователь может создать тест-кейс через веб-интерфейс","27156","Создание тест-кейса через UI","Surefire suite","Tue Feb 10 17:29:52 UTC 2026","passed","Tue Feb 10 17:30:20 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","checkCreateCase"
"Проверка позитивного сценария добавления тест-кейса в проект.","1398","Создание тест-кейса и получение его по id","Surefire suite","Tue Feb 10 17:29:35 UTC 2026","passed","Tue Feb 10 17:29:37 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldCreateTestCaseInProject"
"Проверка валидации: при создании проекта без обязательного поля Title сервер возвращает ошибку.","126","Создание проекта без Title должно вернуть ошибку 400","Surefire suite","Tue Feb 10 17:29:52 UTC 2026","passed","Tue Feb 10 17:29:52 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithoutTitle"
"Проверка успешного создания проекта и возможности получить его по коду.","515","Создание проекта","Surefire suite","Tue Feb 10 17:29:48 UTC 2026","passed","Tue Feb 10 17:29:48 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldCreateProjectAndBeAvailableByCode"
"Проверка корректного увеличения количества тест-кейсов в проекте.","1371","Добавление нескольких тест-кейсов и проверка их количества в проекте","Surefire suite","Tue Feb 10 17:29:44 UTC 2026","passed","Tue Feb 10 17:29:46 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldIncreaseTestCaseCountInProject"
"Проверка валидации: при создании проекта без обязательного поля Title сервер возвращает ошибку.","136","Создание проекта без Title должно вернуть ошибку 400","Surefire suite","Tue Feb 10 17:29:52 UTC 2026","passed","Tue Feb 10 17:29:52 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithoutTitle"
