"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка уникальности project code: повторное создание проекта с тем же code запрещено.","530","Создание проекта с уже существующим code должно вернуть ошибку","Surefire suite","2026-07-03","passed","2026-07-03","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithDuplicateCode"
"","12985","Создание проекта без названия: проверка ошибки","Surefire suite","2026-07-03","passed","2026-07-03","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","checkCreateProjectWithNegative"
"Проверка валидации: при создании проекта без обязательного поля Title сервер возвращает ошибку.","109","Создание проекта без Title должно вернуть ошибку 400","Surefire suite","2026-07-03","passed","2026-07-03","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithoutTitle"
"Проверка успешного удаления проекта и его недоступности после удаления.","582","Удаление проекта","Surefire suite","2026-07-03","passed","2026-07-03","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldDeleteProjectAndMakeItUnavailable"
"Проверка успешного создания проекта и возможности получить его по коду.","962","Создание проекта","Surefire suite","2026-07-03","passed","2026-07-03","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldCreateProjectAndBeAvailableByCode"
"Проверка валидации: при создании проекта без обязательного поля Title сервер возвращает ошибку.","107","Создание проекта без Title должно вернуть ошибку 400","Surefire suite","2026-07-03","passed","2026-07-03","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithoutTitle"
"Проверка корректной фильтрации тест-кейсов:
- создаётся проект
- добавляются тест-кейсы с разными типами
- выполняется фильтрация по типу SMOKE
- проверяется количество отфильтрованных тест-кейсов
","4156","Фильтрация тест-кейсов по типу ","Surefire suite","2026-07-03","passed","2026-07-03","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldFilterCasesByType"
"Проверка позитивного сценария создания проекта","22446","Создание проекта и его удаление","Surefire suite","2026-07-03","passed","2026-07-03","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","checkCreateProject"
"Проверка, что пользователь может создать тест-кейс через веб-интерфейс","83355","Создание тест-кейса через UI","Surefire suite","2026-07-03","failed","2026-07-03","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","checkCreateCase"
"","31234","Создание тест-кейса с разными входными данными","Surefire suite","2026-07-03","passed","2026-07-03","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"Проверка корректности данных, возвращаемых при создании проекта","498","Создание проекта: проверка полей title и code","Surefire suite","2026-07-03","passed","2026-07-03","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldCreateProjectAndReturnCorrectTitleAndCode"
"","62980","createTestSuite","Surefire suite","2026-07-03","failed","2026-07-03","tests.ui.SuiteTest","Surefire test","tests.ui.SuiteTest","createTestSuite"
"Проверка корректного обновления тест-кейса методом PATCH на примере поля type.","937","Обновление тест-кейса: PATCH, поле type","Surefire suite","2026-07-03","passed","2026-07-03","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldUpdateTestCase"
"Проверка позитивного сценария добавления тест-кейса в проект.","769","Создание тест-кейса и получение его по id","Surefire suite","2026-07-03","passed","2026-07-03","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldCreateTestCaseInProject"
"Проверка корректного увеличения количества тест-кейсов в проекте.","1160","Добавление нескольких тест-кейсов и проверка их количества в проекте","Surefire suite","2026-07-03","passed","2026-07-03","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldIncreaseTestCaseCountInProject"
"","31786","Создание тест-кейса с разными входными данными","Surefire suite","2026-07-03","passed","2026-07-03","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"","986","Удаление тест-кейса","Surefire suite","2026-07-03","passed","2026-07-03","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldDeleteTestCase"
"","31260","Создание тест-кейса с разными входными данными","Surefire suite","2026-07-03","passed","2026-07-03","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
