"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","11422","Создание тест-кейса с разными входными данными","Surefire suite","Tue Dec 23 11:43:38 UTC 2025","passed","Tue Dec 23 11:43:50 UTC 2025","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"","604776","Создание тест-кейса с разными входными данными","Surefire suite","Tue Dec 23 11:33:32 UTC 2025","failed","Tue Dec 23 11:43:37 UTC 2025","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"Проверка корректности данных, возвращаемых при создании проекта","1098","Создание проекта: проверка корректности полей title и code","Surefire suite","Tue Dec 23 11:32:58 UTC 2025","passed","Tue Dec 23 11:32:59 UTC 2025","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","cheсkFieldCreateFormNewProject"
"Проверка позитивного сценария добавления тест-кейса в проект.","1036","Добавление нового тест-кейса в существующий проект","Surefire suite","Tue Dec 23 11:32:53 UTC 2025","passed","Tue Dec 23 11:32:54 UTC 2025","tests.api.CaseTest","Surefire test","tests.api.CaseTest","addCaseToProject"
"Проверка позитивного сценария создания проекта","10363","Создание проекта и его удаление","Surefire suite","Tue Dec 23 11:43:56 UTC 2025","passed","Tue Dec 23 11:44:06 UTC 2025","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","checkCreateProject"
"","10500","createTestSuite","Surefire suite","Tue Dec 23 11:44:12 UTC 2025","passed","Tue Dec 23 11:44:22 UTC 2025","tests.ui.SuiteTest","Surefire test","tests.ui.SuiteTest","createTestSuite"
"Проверка, что при создании проекта без обязательного поля Title сервер корректно возвращает ошибку (status=false, code=400).","371","Создание проекта без обязательного поля Title должно вернуть ошибку 400","Surefire suite","Tue Dec 23 11:32:57 UTC 2025","passed","Tue Dec 23 11:32:57 UTC 2025","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","checkCreateProjectFailsWithoutTitle"
"","12275","Создание тест-кейса с разными входными данными","Surefire suite","Tue Dec 23 11:33:19 UTC 2025","passed","Tue Dec 23 11:33:32 UTC 2025","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"","4759","Создание проекта без названия: проверка ошибки","Surefire suite","Tue Dec 23 11:44:06 UTC 2025","passed","Tue Dec 23 11:44:11 UTC 2025","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","checkCreateProjectWithNegative"
" Проверка базового сценария создания удаления нового проекта","956","Создание и удаление проекта","Surefire suite","Tue Dec 23 11:32:55 UTC 2025","passed","Tue Dec 23 11:32:56 UTC 2025","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","checkCreateAndDeleteProject"
"Проверка, что пользователь может создать тест-кейс через веб-интерфейс","19722","Создание тест-кейса через UI","Surefire suite","Tue Dec 23 11:32:59 UTC 2025","passed","Tue Dec 23 11:33:19 UTC 2025","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","checkCreateCase"
