"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","19852","Создание проекта без названия: проверка ошибки","Surefire suite","Tue Feb 10 16:14:59 UTC 2026","passed","Tue Feb 10 16:15:19 UTC 2026","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","checkCreateProjectWithNegative"
"Проверка уникальности project code: повторное создание проекта с тем же code запрещено.","692","Создание проекта с уже существующим code должно вернуть ошибку","Surefire suite","Tue Feb 10 16:11:08 UTC 2026","passed","Tue Feb 10 16:11:09 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithDuplicateCode"
"","1490","Удаление тест-кейса","Surefire suite","Tue Feb 10 16:10:49 UTC 2026","passed","Tue Feb 10 16:10:51 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldDeleteTestCase"
"Проверка успешного создания проекта и возможности получить его по коду.","707","Создание проекта","Surefire suite","Tue Feb 10 16:11:03 UTC 2026","passed","Tue Feb 10 16:11:04 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldCreateProjectAndBeAvailableByCode"
"Проверка корректности данных, возвращаемых при создании проекта","693","Создание проекта: проверка полей title и code","Surefire suite","Tue Feb 10 16:11:05 UTC 2026","passed","Tue Feb 10 16:11:06 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldCreateProjectAndReturnCorrectTitleAndCode"
"Проверка, что пользователь может создать тест-кейс через веб-интерфейс","128860","Создание тест-кейса через UI","Surefire suite","Tue Feb 10 16:11:10 UTC 2026","failed","Tue Feb 10 16:13:19 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","checkCreateCase"
"Проверка корректной фильтрации тест-кейсов:
- создаётся проект
- добавляются тест-кейсы с разными типами
- выполняется фильтрация по типу SMOKE
- проверяется количество отфильтрованных тест-кейсов
","6855","Фильтрация тест-кейсов по типу ","Surefire suite","Tue Feb 10 16:10:51 UTC 2026","passed","Tue Feb 10 16:10:58 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldFilterCasesByType"
"Проверка корректного обновления тест-кейса методом PATCH на примере поля type.","1289","Обновление тест-кейса: PATCH, поле type","Surefire suite","Tue Feb 10 16:11:01 UTC 2026","passed","Tue Feb 10 16:11:03 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldUpdateTestCase"
"Проверка корректного увеличения количества тест-кейсов в проекте.","2089","Добавление нескольких тест-кейсов и проверка их количества в проекте","Surefire suite","Tue Feb 10 16:10:59 UTC 2026","passed","Tue Feb 10 16:11:01 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldIncreaseTestCaseCountInProject"
"Проверка валидации: при создании проекта без обязательного поля Title сервер возвращает ошибку.","230","Создание проекта без Title должно вернуть ошибку 400","Surefire suite","Tue Feb 10 16:11:10 UTC 2026","passed","Tue Feb 10 16:11:10 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithoutTitle"
"","18414","Создание тест-кейса с разными входными данными","Surefire suite","Tue Feb 10 16:13:36 UTC 2026","failed","Tue Feb 10 16:13:54 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"Проверка позитивного сценария добавления тест-кейса в проект.","1575","Создание тест-кейса и получение его по id","Surefire suite","Tue Feb 10 16:10:47 UTC 2026","passed","Tue Feb 10 16:10:49 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldCreateTestCaseInProject"
"Проверка позитивного сценария создания проекта","34208","Создание проекта и его удаление","Surefire suite","Tue Feb 10 16:14:23 UTC 2026","passed","Tue Feb 10 16:14:57 UTC 2026","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","checkCreateProject"
"Проверка валидации: при создании проекта без обязательного поля Title сервер возвращает ошибку.","228","Создание проекта без Title должно вернуть ошибку 400","Surefire suite","Tue Feb 10 16:11:09 UTC 2026","passed","Tue Feb 10 16:11:09 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithoutTitle"
"","27428","Создание тест-кейса с разными входными данными","Surefire suite","Tue Feb 10 16:13:55 UTC 2026","passed","Tue Feb 10 16:14:23 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"","33410","createTestSuite","Surefire suite","Tue Feb 10 16:15:19 UTC 2026","passed","Tue Feb 10 16:15:52 UTC 2026","tests.ui.SuiteTest","Surefire test","tests.ui.SuiteTest","createTestSuite"
"","15244","Создание тест-кейса с разными входными данными","Surefire suite","Tue Feb 10 16:13:20 UTC 2026","failed","Tue Feb 10 16:13:35 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"Проверка успешного удаления проекта и его недоступности после удаления.","960","Удаление проекта","Surefire suite","Tue Feb 10 16:11:06 UTC 2026","passed","Tue Feb 10 16:11:07 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldDeleteProjectAndMakeItUnavailable"
