"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка корректного обновления тест-кейса методом PATCH на примере поля type.","1548","Обновление тест-кейса: PATCH, поле type","Surefire suite","Fri Feb 06 15:31:15 UTC 2026","passed","Fri Feb 06 15:31:16 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldUpdateTestCase"
"Проверка корректного увеличения количества тест-кейсов в проекте.","2237","Добавление нескольких тест-кейсов и проверка их количества в проекте","Surefire suite","Fri Feb 06 15:31:12 UTC 2026","passed","Fri Feb 06 15:31:14 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldIncreaseTestCaseCountInProject"
"","14093","Создание проекта без названия: проверка ошибки","Surefire suite","Fri Feb 06 15:33:09 UTC 2026","passed","Fri Feb 06 15:33:23 UTC 2026","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","checkCreateProjectWithNegative"
"Проверка валидации: при создании проекта без обязательного поля Title сервер возвращает ошибку.","257","Создание проекта без Title должно вернуть ошибку 400","Surefire suite","Fri Feb 06 15:31:24 UTC 2026","passed","Fri Feb 06 15:31:24 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithoutTitle"
"Проверка валидации: при создании проекта без обязательного поля Title сервер возвращает ошибку.","266","Создание проекта без Title должно вернуть ошибку 400","Surefire suite","Fri Feb 06 15:31:23 UTC 2026","passed","Fri Feb 06 15:31:24 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithoutTitle"
"Проверка позитивного сценария добавления тест-кейса в проект.","1741","Создание тест-кейса и получение его по id","Surefire suite","Fri Feb 06 15:30:59 UTC 2026","passed","Fri Feb 06 15:31:01 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldCreateTestCaseInProject"
"Проверка уникальности project code: повторное создание проекта с тем же code запрещено.","778","Создание проекта с уже существующим code должно вернуть ошибку","Surefire suite","Fri Feb 06 15:31:22 UTC 2026","passed","Fri Feb 06 15:31:22 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithDuplicateCode"
"Проверка позитивного сценария создания проекта","23522","Создание проекта и его удаление","Surefire suite","Fri Feb 06 15:32:45 UTC 2026","passed","Fri Feb 06 15:33:08 UTC 2026","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","checkCreateProject"
"","1599","Удаление тест-кейса","Surefire suite","Fri Feb 06 15:31:01 UTC 2026","passed","Fri Feb 06 15:31:03 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldDeleteTestCase"
"","15036","Создание тест-кейса с разными входными данными","Surefire suite","Fri Feb 06 15:32:29 UTC 2026","failed","Fri Feb 06 15:32:44 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"Проверка успешного удаления проекта и его недоступности после удаления.","1083","Удаление проекта","Surefire suite","Fri Feb 06 15:31:20 UTC 2026","passed","Fri Feb 06 15:31:21 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldDeleteProjectAndMakeItUnavailable"
"","28977","Создание тест-кейса с разными входными данными","Surefire suite","Fri Feb 06 15:31:59 UTC 2026","passed","Fri Feb 06 15:32:28 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"Проверка корректности данных, возвращаемых при создании проекта","753","Создание проекта: проверка полей title и code","Surefire suite","Fri Feb 06 15:31:18 UTC 2026","passed","Fri Feb 06 15:31:19 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldCreateProjectAndReturnCorrectTitleAndCode"
"Проверка успешного создания проекта и возможности получить его по коду.","784","Создание проекта","Surefire suite","Fri Feb 06 15:31:17 UTC 2026","passed","Fri Feb 06 15:31:18 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldCreateProjectAndBeAvailableByCode"
"Проверка корректной фильтрации тест-кейсов:
- создаётся проект
- добавляются тест-кейсы с разными типами
- выполняется фильтрация по типу SMOKE
- проверяется количество отфильтрованных тест-кейсов
","7570","Фильтрация тест-кейсов по типу ","Surefire suite","Fri Feb 06 15:31:04 UTC 2026","passed","Fri Feb 06 15:31:11 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldFilterCasesByType"
"Проверка, что пользователь может создать тест-кейс через веб-интерфейс","18590","Создание тест-кейса через UI","Surefire suite","Fri Feb 06 15:31:25 UTC 2026","passed","Fri Feb 06 15:31:43 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","checkCreateCase"
"","14567","Создание тест-кейса с разными входными данными","Surefire suite","Fri Feb 06 15:31:44 UTC 2026","broken","Fri Feb 06 15:31:58 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"","35277","createTestSuite","Surefire suite","Fri Feb 06 15:33:23 UTC 2026","passed","Fri Feb 06 15:33:59 UTC 2026","tests.ui.SuiteTest","Surefire test","tests.ui.SuiteTest","createTestSuite"
