"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","65077","Создание тест-кейса с разными входными данными","Surefire suite","Thu Jan 15 11:16:01 UTC 2026","failed","Thu Jan 15 11:17:06 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"","67547","Создание тест-кейса с разными входными данными","Surefire suite","Thu Jan 15 11:17:07 UTC 2026","failed","Thu Jan 15 11:18:15 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"Проверка корректного увеличения количества тест-кейсов в проекте.","1663","Добавление нескольких тест-кейсов и проверка их количества в проекте","Surefire suite","Thu Jan 15 11:14:44 UTC 2026","passed","Thu Jan 15 11:14:46 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldIncreaseTestCaseCountInProject"
"","7945","Создание проекта без названия: проверка ошибки","Surefire suite","Thu Jan 15 11:22:37 UTC 2026","passed","Thu Jan 15 11:22:45 UTC 2026","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","checkCreateProjectWithNegative"
"","64942","Создание тест-кейса с разными входными данными","Surefire suite","Thu Jan 15 11:18:15 UTC 2026","failed","Thu Jan 15 11:19:20 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"Проверка корректности данных, возвращаемых при создании проекта","599","Создание проекта: проверка полей title и code","Surefire suite","Thu Jan 15 11:14:49 UTC 2026","passed","Thu Jan 15 11:14:50 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldCreateProjectAndReturnCorrectTitleAndCode"
"Проверка корректного обновления тест-кейса методом PATCH на примере поля type.","1183","Обновление тест-кейса: PATCH, поле type","Surefire suite","Thu Jan 15 11:14:46 UTC 2026","passed","Thu Jan 15 11:14:47 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldUpdateTestCase"
"Проверка успешного создания проекта и возможности получить его по коду.","539","Создание проекта","Surefire suite","Thu Jan 15 11:14:48 UTC 2026","passed","Thu Jan 15 11:14:48 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldCreateProjectAndBeAvailableByCode"
"Проверка позитивного сценария создания проекта","64710","Создание проекта и его удаление","Surefire suite","Thu Jan 15 11:21:32 UTC 2026","failed","Thu Jan 15 11:22:37 UTC 2026","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","checkCreateProject"
"","1301","Удаление тест-кейса","Surefire suite","Thu Jan 15 11:14:36 UTC 2026","passed","Thu Jan 15 11:14:38 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldDeleteTestCase"
"Проверка уникальности project code: повторное создание проекта с тем же code запрещено.","648","Создание проекта с уже существующим code должно вернуть ошибку","Surefire suite","Thu Jan 15 11:14:51 UTC 2026","passed","Thu Jan 15 11:14:52 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithDuplicateCode"
"Проверка валидации: при создании проекта без обязательного поля Title сервер возвращает ошибку.","171","Создание проекта без Title должно вернуть ошибку 400","Surefire suite","Thu Jan 15 11:14:52 UTC 2026","passed","Thu Jan 15 11:14:53 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithoutTitle"
"Проверка позитивного сценария добавления тест-кейса в проект.","1466","Создание тест-кейса и получение его по id","Surefire suite","Thu Jan 15 11:14:34 UTC 2026","passed","Thu Jan 15 11:14:36 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldCreateTestCaseInProject"
"Проверка успешного удаления проекта и его недоступности после удаления.","715","Удаление проекта","Surefire suite","Thu Jan 15 11:14:50 UTC 2026","passed","Thu Jan 15 11:14:51 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldDeleteProjectAndMakeItUnavailable"
"","68023","createTestSuite","Surefire suite","Thu Jan 15 11:22:45 UTC 2026","failed","Thu Jan 15 11:23:53 UTC 2026","tests.ui.SuiteTest","Surefire test","tests.ui.SuiteTest","createTestSuite"
"Проверка, что пользователь может создать тест-кейс через веб-интерфейс","67114","Создание тест-кейса через UI","Surefire suite","Thu Jan 15 11:14:53 UTC 2026","failed","Thu Jan 15 11:16:00 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","checkCreateCase"
"Проверка корректной фильтрации тест-кейсов:
- создаётся проект
- добавляются тест-кейсы с разными типами
- выполняется фильтрация по типу SMOKE
- проверяется количество отфильтрованных тест-кейсов
","5602","Фильтрация тест-кейсов по типу ","Surefire suite","Thu Jan 15 11:14:38 UTC 2026","passed","Thu Jan 15 11:14:44 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldFilterCasesByType"
"Проверка валидации: при создании проекта без обязательного поля Title сервер возвращает ошибку.","168","Создание проекта без Title должно вернуть ошибку 400","Surefire suite","Thu Jan 15 11:14:53 UTC 2026","passed","Thu Jan 15 11:14:53 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithoutTitle"
