"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка позитивного сценария добавления тест-кейса в проект.","971","Добавление нового тест-кейса в существующий проект","Surefire suite","Wed Oct 08 13:19:14 UTC 2025","passed","Wed Oct 08 13:19:15 UTC 2025","tests.api.CaseTest","Surefire test","tests.api.CaseTest","addCaseToProject"
"","6563","Создание проекта без названия: проверка ошибки","Surefire suite","Wed Oct 08 13:21:10 UTC 2025","passed","Wed Oct 08 13:21:16 UTC 2025","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","checkCreateProjectWithNegative"
"Проверка позитивного сценария создания проекта","16873","Создание проекта и его удаление","Surefire suite","Wed Oct 08 13:20:52 UTC 2025","passed","Wed Oct 08 13:21:09 UTC 2025","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","checkCreateProject"
"Проверка, что при создании проекта без обязательного поля Title сервер корректно возвращает ошибку (status=false, code=400).","272","Создание проекта без обязательного поля Title должно вернуть ошибку 400","Surefire suite","Wed Oct 08 13:19:16 UTC 2025","passed","Wed Oct 08 13:19:17 UTC 2025","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","checkCreateProjectFailsWithoutTitle"
"","10367","Создание тест-кейса с разными входными данными","Surefire suite","Wed Oct 08 13:20:17 UTC 2025","passed","Wed Oct 08 13:20:27 UTC 2025","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"Проверка, что пользователь может создать тест-кейс через веб-интерфейс","58112","Создание тест-кейса через UI","Surefire suite","Wed Oct 08 13:19:18 UTC 2025","passed","Wed Oct 08 13:20:16 UTC 2025","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","checkCreateCase"
" Проверка базового сценария создания удаления нового проекта","620","Создание и удаление проекта","Surefire suite","Wed Oct 08 13:19:15 UTC 2025","passed","Wed Oct 08 13:19:16 UTC 2025","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","checkCreateAndDeleteProject"
"","11398","Создание тест-кейса с разными входными данными","Surefire suite","Wed Oct 08 13:20:28 UTC 2025","passed","Wed Oct 08 13:20:39 UTC 2025","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"","12498","Создание тест-кейса с разными входными данными","Surefire suite","Wed Oct 08 13:20:39 UTC 2025","passed","Wed Oct 08 13:20:52 UTC 2025","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"Проверка корректности данных, возвращаемых при создании проекта","812","Создание проекта: проверка корректности полей title и code","Surefire suite","Wed Oct 08 13:19:17 UTC 2025","passed","Wed Oct 08 13:19:18 UTC 2025","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","cheсkFieldCreateFormNewProject"
