"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка успешного удаления проекта и его недоступности после удаления.","780","Удаление проекта","Surefire suite","Fri Apr 17 18:48:00 UTC 2026","passed","Fri Apr 17 18:48:01 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldDeleteProjectAndMakeItUnavailable"
"Проверка уникальности project code: повторное создание проекта с тем же code запрещено.","530","Создание проекта с уже существующим code должно вернуть ошибку","Surefire suite","Fri Apr 17 18:48:03 UTC 2026","passed","Fri Apr 17 18:48:03 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithDuplicateCode"
"Проверка корректного обновления тест-кейса методом PATCH на примере поля type.","873","Обновление тест-кейса: PATCH, поле type","Surefire suite","Fri Apr 17 18:47:53 UTC 2026","passed","Fri Apr 17 18:47:54 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldUpdateTestCase"
"Проверка валидации: при создании проекта без обязательного поля Title сервер возвращает ошибку.","123","Создание проекта без Title должно вернуть ошибку 400","Surefire suite","Fri Apr 17 18:48:07 UTC 2026","passed","Fri Apr 17 18:48:07 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithoutTitle"
"","13433","Создание проекта без названия: проверка ошибки","Surefire suite","Fri Apr 17 18:46:59 UTC 2026","passed","Fri Apr 17 18:47:12 UTC 2026","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","checkCreateProjectWithNegative"
"","26939","createTestSuite","Surefire suite","Fri Apr 17 18:47:13 UTC 2026","passed","Fri Apr 17 18:47:40 UTC 2026","tests.ui.SuiteTest","Surefire test","tests.ui.SuiteTest","createTestSuite"
"","45674","Создание тест-кейса с разными входными данными","Surefire suite","Fri Apr 17 18:44:09 UTC 2026","passed","Fri Apr 17 18:44:55 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"","40915","Создание тест-кейса с разными входными данными","Surefire suite","Fri Apr 17 18:45:43 UTC 2026","passed","Fri Apr 17 18:46:24 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"Проверка позитивного сценария создания проекта","32364","Создание проекта и его удаление","Surefire suite","Fri Apr 17 18:46:25 UTC 2026","passed","Fri Apr 17 18:46:57 UTC 2026","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","checkCreateProject"
"Проверка корректной фильтрации тест-кейсов:
- создаётся проект
- добавляются тест-кейсы с разными типами
- выполняется фильтрация по типу SMOKE
- проверяется количество отфильтрованных тест-кейсов
","4627","Фильтрация тест-кейсов по типу ","Surefire suite","Fri Apr 17 18:47:45 UTC 2026","passed","Fri Apr 17 18:47:49 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldFilterCasesByType"
"","1046","Удаление тест-кейса","Surefire suite","Fri Apr 17 18:47:43 UTC 2026","passed","Fri Apr 17 18:47:44 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldDeleteTestCase"
"Проверка, что пользователь может создать тест-кейс через веб-интерфейс","32392","Создание тест-кейса через UI","Surefire suite","Fri Apr 17 18:43:35 UTC 2026","passed","Fri Apr 17 18:44:08 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","checkCreateCase"
"Проверка позитивного сценария добавления тест-кейса в проект.","765","Создание тест-кейса и получение его по id","Surefire suite","Fri Apr 17 18:47:41 UTC 2026","passed","Fri Apr 17 18:47:42 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldCreateTestCaseInProject"
"","45650","Создание тест-кейса с разными входными данными","Surefire suite","Fri Apr 17 18:44:56 UTC 2026","passed","Fri Apr 17 18:45:42 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"Проверка валидации: при создании проекта без обязательного поля Title сервер возвращает ошибку.","117","Создание проекта без Title должно вернуть ошибку 400","Surefire suite","Fri Apr 17 18:48:05 UTC 2026","passed","Fri Apr 17 18:48:05 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithoutTitle"
"Проверка успешного создания проекта и возможности получить его по коду.","477","Создание проекта","Surefire suite","Fri Apr 17 18:47:55 UTC 2026","passed","Fri Apr 17 18:47:56 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldCreateProjectAndBeAvailableByCode"
"Проверка корректного увеличения количества тест-кейсов в проекте.","1286","Добавление нескольких тест-кейсов и проверка их количества в проекте","Surefire suite","Fri Apr 17 18:47:50 UTC 2026","passed","Fri Apr 17 18:47:52 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldIncreaseTestCaseCountInProject"
"Проверка корректности данных, возвращаемых при создании проекта","466","Создание проекта: проверка полей title и code","Surefire suite","Fri Apr 17 18:47:58 UTC 2026","passed","Fri Apr 17 18:47:58 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldCreateProjectAndReturnCorrectTitleAndCode"
