"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка корректного увеличения количества тест-кейсов в проекте.","2098","Добавление нескольких тест-кейсов и проверка их количества в проекте","Surefire suite","Fri Feb 06 16:54:16 UTC 2026","passed","Fri Feb 06 16:54:18 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldIncreaseTestCaseCountInProject"
"Проверка корректности данных, возвращаемых при создании проекта","739","Создание проекта: проверка полей title и code","Surefire suite","Fri Feb 06 16:54:22 UTC 2026","passed","Fri Feb 06 16:54:23 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldCreateProjectAndReturnCorrectTitleAndCode"
"Проверка корректной фильтрации тест-кейсов:
- создаётся проект
- добавляются тест-кейсы с разными типами
- выполняется фильтрация по типу SMOKE
- проверяется количество отфильтрованных тест-кейсов
","7504","Фильтрация тест-кейсов по типу ","Surefire suite","Fri Feb 06 16:54:07 UTC 2026","passed","Fri Feb 06 16:54:15 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldFilterCasesByType"
"","33682","createTestSuite","Surefire suite","Fri Feb 06 16:57:36 UTC 2026","passed","Fri Feb 06 16:58:10 UTC 2026","tests.ui.SuiteTest","Surefire test","tests.ui.SuiteTest","createTestSuite"
"","29877","Создание тест-кейса с разными входными данными","Surefire suite","Fri Feb 06 16:55:51 UTC 2026","failed","Fri Feb 06 16:56:21 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"Проверка успешного создания проекта и возможности получить его по коду.","735","Создание проекта","Surefire suite","Fri Feb 06 16:54:20 UTC 2026","passed","Fri Feb 06 16:54:21 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldCreateProjectAndBeAvailableByCode"
"Проверка успешного удаления проекта и его недоступности после удаления.","1014","Удаление проекта","Surefire suite","Fri Feb 06 16:54:24 UTC 2026","passed","Fri Feb 06 16:54:25 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldDeleteProjectAndMakeItUnavailable"
"Проверка валидации: при создании проекта без обязательного поля Title сервер возвращает ошибку.","233","Создание проекта без Title должно вернуть ошибку 400","Surefire suite","Fri Feb 06 16:54:27 UTC 2026","passed","Fri Feb 06 16:54:28 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithoutTitle"
"","29982","Создание тест-кейса с разными входными данными","Surefire suite","Fri Feb 06 16:56:21 UTC 2026","failed","Fri Feb 06 16:56:51 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"Проверка позитивного сценария создания проекта","29566","Создание проекта и его удаление","Surefire suite","Fri Feb 06 16:56:52 UTC 2026","passed","Fri Feb 06 16:57:22 UTC 2026","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","checkCreateProject"
"Проверка уникальности project code: повторное создание проекта с тем же code запрещено.","769","Создание проекта с уже существующим code должно вернуть ошибку","Surefire suite","Fri Feb 06 16:54:25 UTC 2026","passed","Fri Feb 06 16:54:26 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithDuplicateCode"
"","13674","Создание проекта без названия: проверка ошибки","Surefire suite","Fri Feb 06 16:57:22 UTC 2026","passed","Fri Feb 06 16:57:36 UTC 2026","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","checkCreateProjectWithNegative"
"Проверка корректного обновления тест-кейса методом PATCH на примере поля type.","1367","Обновление тест-кейса: PATCH, поле type","Surefire suite","Fri Feb 06 16:54:18 UTC 2026","passed","Fri Feb 06 16:54:20 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldUpdateTestCase"
"","30423","Создание тест-кейса с разными входными данными","Surefire suite","Fri Feb 06 16:55:20 UTC 2026","failed","Fri Feb 06 16:55:50 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"","1545","Удаление тест-кейса","Surefire suite","Fri Feb 06 16:54:05 UTC 2026","passed","Fri Feb 06 16:54:07 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldDeleteTestCase"
"Проверка позитивного сценария добавления тест-кейса в проект.","1658","Создание тест-кейса и получение его по id","Surefire suite","Fri Feb 06 16:54:03 UTC 2026","passed","Fri Feb 06 16:54:05 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldCreateTestCaseInProject"
"Проверка, что пользователь может создать тест-кейс через веб-интерфейс","50774","Создание тест-кейса через UI","Surefire suite","Fri Feb 06 16:54:28 UTC 2026","failed","Fri Feb 06 16:55:19 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","checkCreateCase"
"Проверка валидации: при создании проекта без обязательного поля Title сервер возвращает ошибку.","252","Создание проекта без Title должно вернуть ошибку 400","Surefire suite","Fri Feb 06 16:54:27 UTC 2026","passed","Fri Feb 06 16:54:27 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithoutTitle"
