"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка позитивного сценария добавления тест-кейса в проект.","1283","Создание тест-кейса и получение его по id","Surefire suite","Fri Feb 06 17:04:02 UTC 2026","passed","Fri Feb 06 17:04:03 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldCreateTestCaseInProject"
"Проверка валидации: при создании проекта без обязательного поля Title сервер возвращает ошибку.","92","Создание проекта без Title должно вернуть ошибку 400","Surefire suite","Fri Feb 06 17:04:16 UTC 2026","passed","Fri Feb 06 17:04:17 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithoutTitle"
"Проверка уникальности project code: повторное создание проекта с тем же code запрещено.","452","Создание проекта с уже существующим code должно вернуть ошибку","Surefire suite","Fri Feb 06 17:04:16 UTC 2026","passed","Fri Feb 06 17:04:16 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithDuplicateCode"
"Проверка корректного обновления тест-кейса методом PATCH на примере поля type.","822","Обновление тест-кейса: PATCH, поле type","Surefire suite","Fri Feb 06 17:04:11 UTC 2026","passed","Fri Feb 06 17:04:12 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldUpdateTestCase"
"Проверка позитивного сценария создания проекта","24257","Создание проекта и его удаление","Surefire suite","Fri Feb 06 17:06:41 UTC 2026","passed","Fri Feb 06 17:07:05 UTC 2026","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","checkCreateProject"
"Проверка успешного удаления проекта и его недоступности после удаления.","908","Удаление проекта","Surefire suite","Fri Feb 06 17:04:14 UTC 2026","passed","Fri Feb 06 17:04:15 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldDeleteProjectAndMakeItUnavailable"
"Проверка успешного создания проекта и возможности получить его по коду.","569","Создание проекта","Surefire suite","Fri Feb 06 17:04:13 UTC 2026","passed","Fri Feb 06 17:04:13 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldCreateProjectAndBeAvailableByCode"
"Проверка валидации: при создании проекта без обязательного поля Title сервер возвращает ошибку.","108","Создание проекта без Title должно вернуть ошибку 400","Surefire suite","Fri Feb 06 17:04:17 UTC 2026","passed","Fri Feb 06 17:04:17 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithoutTitle"
"","1046","Удаление тест-кейса","Surefire suite","Fri Feb 06 17:04:04 UTC 2026","passed","Fri Feb 06 17:04:05 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldDeleteTestCase"
"Проверка корректного увеличения количества тест-кейсов в проекте.","1126","Добавление нескольких тест-кейсов и проверка их количества в проекте","Surefire suite","Fri Feb 06 17:04:10 UTC 2026","passed","Fri Feb 06 17:04:11 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldIncreaseTestCaseCountInProject"
"","15538","Создание тест-кейса с разными входными данными","Surefire suite","Fri Feb 06 17:05:16 UTC 2026","failed","Fri Feb 06 17:05:31 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"","11909","Создание проекта без названия: проверка ошибки","Surefire suite","Fri Feb 06 17:07:05 UTC 2026","passed","Fri Feb 06 17:07:17 UTC 2026","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","checkCreateProjectWithNegative"
"","30666","Создание тест-кейса с разными входными данными","Surefire suite","Fri Feb 06 17:04:44 UTC 2026","passed","Fri Feb 06 17:05:15 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"Проверка корректной фильтрации тест-кейсов:
- создаётся проект
- добавляются тест-кейсы с разными типами
- выполняется фильтрация по типу SMOKE
- проверяется количество отфильтрованных тест-кейсов
","4512","Фильтрация тест-кейсов по типу ","Surefire suite","Fri Feb 06 17:04:05 UTC 2026","passed","Fri Feb 06 17:04:10 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldFilterCasesByType"
"Проверка, что пользователь может создать тест-кейс через веб-интерфейс","26878","Создание тест-кейса через UI","Surefire suite","Fri Feb 06 17:04:17 UTC 2026","passed","Fri Feb 06 17:04:44 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","checkCreateCase"
"Проверка корректности данных, возвращаемых при создании проекта","450","Создание проекта: проверка полей title и code","Surefire suite","Fri Feb 06 17:04:14 UTC 2026","passed","Fri Feb 06 17:04:14 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldCreateProjectAndReturnCorrectTitleAndCode"
"","35581","Создание тест-кейса с разными входными данными","Surefire suite","Fri Feb 06 17:06:05 UTC 2026","passed","Fri Feb 06 17:06:40 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"","32055","createTestSuite","Surefire suite","Fri Feb 06 17:07:17 UTC 2026","passed","Fri Feb 06 17:07:49 UTC 2026","tests.ui.SuiteTest","Surefire test","tests.ui.SuiteTest","createTestSuite"
