"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","14249","Создание тест-кейса с разными входными данными","Surefire suite","Fri Feb 06 16:36:55 UTC 2026","broken","Fri Feb 06 16:37:09 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"Проверка корректной фильтрации тест-кейсов:
- создаётся проект
- добавляются тест-кейсы с разными типами
- выполняется фильтрация по типу SMOKE
- проверяется количество отфильтрованных тест-кейсов
","3976","Фильтрация тест-кейсов по типу ","Surefire suite","Fri Feb 06 16:35:11 UTC 2026","passed","Fri Feb 06 16:35:15 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldFilterCasesByType"
"","1239","Удаление тест-кейса","Surefire suite","Fri Feb 06 16:35:10 UTC 2026","passed","Fri Feb 06 16:35:11 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldDeleteTestCase"
"Проверка, что пользователь может создать тест-кейс через веб-интерфейс","17796","Создание тест-кейса через UI","Surefire suite","Fri Feb 06 16:36:37 UTC 2026","passed","Fri Feb 06 16:36:55 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","checkCreateCase"
"Проверка позитивного сценария добавления тест-кейса в проект.","1468","Создание тест-кейса и получение его по id","Surefire suite","Fri Feb 06 16:35:08 UTC 2026","passed","Fri Feb 06 16:35:09 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldCreateTestCaseInProject"
"Проверка корректного увеличения количества тест-кейсов в проекте.","1303","Добавление нескольких тест-кейсов и проверка их количества в проекте","Surefire suite","Fri Feb 06 16:35:16 UTC 2026","passed","Fri Feb 06 16:35:17 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldIncreaseTestCaseCountInProject"
"","32990","createTestSuite","Surefire suite","Fri Feb 06 16:38:26 UTC 2026","passed","Fri Feb 06 16:38:59 UTC 2026","tests.ui.SuiteTest","Surefire test","tests.ui.SuiteTest","createTestSuite"
"Проверка валидации: при создании проекта без обязательного поля Title сервер возвращает ошибку.","137","Создание проекта без Title должно вернуть ошибку 400","Surefire suite","Fri Feb 06 16:36:37 UTC 2026","passed","Fri Feb 06 16:36:37 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithoutTitle"
"Проверка успешного создания проекта и возможности получить его по коду.","732","Создание проекта","Surefire suite","Fri Feb 06 16:35:19 UTC 2026","passed","Fri Feb 06 16:35:20 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldCreateProjectAndBeAvailableByCode"
"Проверка позитивного сценария создания проекта","26424","Создание проекта и его удаление","Surefire suite","Fri Feb 06 16:37:47 UTC 2026","passed","Fri Feb 06 16:38:13 UTC 2026","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","checkCreateProject"
"Проверка корректности данных, возвращаемых при создании проекта","843","Создание проекта: проверка полей title и code","Surefire suite","Fri Feb 06 16:35:20 UTC 2026","passed","Fri Feb 06 16:35:21 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldCreateProjectAndReturnCorrectTitleAndCode"
"","15887","Создание тест-кейса с разными входными данными","Surefire suite","Fri Feb 06 16:37:10 UTC 2026","broken","Fri Feb 06 16:37:26 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"Проверка корректного обновления тест-кейса методом PATCH на примере поля type.","1219","Обновление тест-кейса: PATCH, поле type","Surefire suite","Fri Feb 06 16:35:17 UTC 2026","passed","Fri Feb 06 16:35:18 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldUpdateTestCase"
"Проверка успешного удаления проекта и его недоступности после удаления.","54105","Удаление проекта","Surefire suite","Fri Feb 06 16:35:23 UTC 2026","passed","Fri Feb 06 16:36:17 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldDeleteProjectAndMakeItUnavailable"
"Проверка валидации: при создании проекта без обязательного поля Title сервер возвращает ошибку.","128","Создание проекта без Title должно вернуть ошибку 400","Surefire suite","Fri Feb 06 16:36:36 UTC 2026","passed","Fri Feb 06 16:36:36 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithoutTitle"
"","19580","Создание тест-кейса с разными входными данными","Surefire suite","Fri Feb 06 16:37:27 UTC 2026","broken","Fri Feb 06 16:37:46 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"","12085","Создание проекта без названия: проверка ошибки","Surefire suite","Fri Feb 06 16:38:13 UTC 2026","passed","Fri Feb 06 16:38:25 UTC 2026","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","checkCreateProjectWithNegative"
"Проверка уникальности project code: повторное создание проекта с тем же code запрещено.","2055","Создание проекта с уже существующим code должно вернуть ошибку","Surefire suite","Fri Feb 06 16:36:31 UTC 2026","passed","Fri Feb 06 16:36:33 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithDuplicateCode"
