"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","27763","createTestSuite","Surefire suite","Fri Apr 10 18:43:11 UTC 2026","passed","Fri Apr 10 18:43:38 UTC 2026","tests.ui.SuiteTest","Surefire test","tests.ui.SuiteTest","createTestSuite"
"Проверка успешного удаления проекта и его недоступности после удаления.","758","Удаление проекта","Surefire suite","Fri Apr 10 18:44:01 UTC 2026","passed","Fri Apr 10 18:44:02 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldDeleteProjectAndMakeItUnavailable"
"Проверка позитивного сценария добавления тест-кейса в проект.","873","Создание тест-кейса и получение его по id","Surefire suite","Fri Apr 10 18:43:40 UTC 2026","passed","Fri Apr 10 18:43:40 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldCreateTestCaseInProject"
"","1208","Удаление тест-кейса","Surefire suite","Fri Apr 10 18:43:41 UTC 2026","passed","Fri Apr 10 18:43:43 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldDeleteTestCase"
"Проверка позитивного сценария создания проекта","31049","Создание проекта и его удаление","Surefire suite","Fri Apr 10 18:42:24 UTC 2026","passed","Fri Apr 10 18:42:55 UTC 2026","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","checkCreateProject"
"Проверка успешного создания проекта и возможности получить его по коду.","584","Создание проекта","Surefire suite","Fri Apr 10 18:43:56 UTC 2026","passed","Fri Apr 10 18:43:57 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldCreateProjectAndBeAvailableByCode"
"","40416","Создание тест-кейса с разными входными данными","Surefire suite","Fri Apr 10 18:41:42 UTC 2026","passed","Fri Apr 10 18:42:23 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"Проверка валидации: при создании проекта без обязательного поля Title сервер возвращает ошибку.","187","Создание проекта без Title должно вернуть ошибку 400","Surefire suite","Fri Apr 10 18:44:08 UTC 2026","passed","Fri Apr 10 18:44:09 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithoutTitle"
"","45183","Создание тест-кейса с разными входными данными","Surefire suite","Fri Apr 10 18:40:56 UTC 2026","passed","Fri Apr 10 18:41:41 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"Проверка, что пользователь может создать тест-кейс через веб-интерфейс","37974","Создание тест-кейса через UI","Surefire suite","Fri Apr 10 18:39:33 UTC 2026","failed","Fri Apr 10 18:40:11 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","checkCreateCase"
"Проверка валидации: при создании проекта без обязательного поля Title сервер возвращает ошибку.","153","Создание проекта без Title должно вернуть ошибку 400","Surefire suite","Fri Apr 10 18:44:07 UTC 2026","passed","Fri Apr 10 18:44:07 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithoutTitle"
"","41993","Создание тест-кейса с разными входными данными","Surefire suite","Fri Apr 10 18:40:12 UTC 2026","passed","Fri Apr 10 18:40:54 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"Проверка уникальности project code: повторное создание проекта с тем же code запрещено.","569","Создание проекта с уже существующим code должно вернуть ошибку","Surefire suite","Fri Apr 10 18:44:04 UTC 2026","passed","Fri Apr 10 18:44:05 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithDuplicateCode"
"Проверка корректности данных, возвращаемых при создании проекта","564","Создание проекта: проверка полей title и code","Surefire suite","Fri Apr 10 18:43:59 UTC 2026","passed","Fri Apr 10 18:43:59 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldCreateProjectAndReturnCorrectTitleAndCode"
"","13586","Создание проекта без названия: проверка ошибки","Surefire suite","Fri Apr 10 18:42:56 UTC 2026","passed","Fri Apr 10 18:43:09 UTC 2026","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","checkCreateProjectWithNegative"
"Проверка корректного обновления тест-кейса методом PATCH на примере поля type.","1031","Обновление тест-кейса: PATCH, поле type","Surefire suite","Fri Apr 10 18:43:53 UTC 2026","passed","Fri Apr 10 18:43:54 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldUpdateTestCase"
"Проверка корректной фильтрации тест-кейсов:
- создаётся проект
- добавляются тест-кейсы с разными типами
- выполняется фильтрация по типу SMOKE
- проверяется количество отфильтрованных тест-кейсов
","5556","Фильтрация тест-кейсов по типу ","Surefire suite","Fri Apr 10 18:43:44 UTC 2026","passed","Fri Apr 10 18:43:49 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldFilterCasesByType"
"Проверка корректного увеличения количества тест-кейсов в проекте.","1579","Добавление нескольких тест-кейсов и проверка их количества в проекте","Surefire suite","Fri Apr 10 18:43:50 UTC 2026","passed","Fri Apr 10 18:43:52 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldIncreaseTestCaseCountInProject"
