"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка успешного создания проекта и возможности получить его по коду.","818","Создание проекта","Surefire suite","Fri Feb 06 17:51:18 UTC 2026","passed","Fri Feb 06 17:51:19 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldCreateProjectAndBeAvailableByCode"
"Проверка валидации: при создании проекта без обязательного поля Title сервер возвращает ошибку.","260","Создание проекта без Title должно вернуть ошибку 400","Surefire suite","Fri Feb 06 17:51:25 UTC 2026","passed","Fri Feb 06 17:51:25 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithoutTitle"
"","16402","Создание тест-кейса с разными входными данными","Surefire suite","Fri Feb 06 17:52:32 UTC 2026","failed","Fri Feb 06 17:52:48 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"Проверка валидации: при создании проекта без обязательного поля Title сервер возвращает ошибку.","276","Создание проекта без Title должно вернуть ошибку 400","Surefire suite","Fri Feb 06 17:51:26 UTC 2026","passed","Fri Feb 06 17:51:26 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithoutTitle"
"","11547","Создание проекта без названия: проверка ошибки","Surefire suite","Fri Feb 06 17:53:44 UTC 2026","passed","Fri Feb 06 17:53:56 UTC 2026","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","checkCreateProjectWithNegative"
"","32870","createTestSuite","Surefire suite","Fri Feb 06 17:53:56 UTC 2026","passed","Fri Feb 06 17:54:29 UTC 2026","tests.ui.SuiteTest","Surefire test","tests.ui.SuiteTest","createTestSuite"
"Проверка, что пользователь может создать тест-кейс через веб-интерфейс","32770","Создание тест-кейса через UI","Surefire suite","Fri Feb 06 17:51:26 UTC 2026","passed","Fri Feb 06 17:51:59 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","checkCreateCase"
"","1651","Удаление тест-кейса","Surefire suite","Fri Feb 06 17:51:02 UTC 2026","passed","Fri Feb 06 17:51:03 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldDeleteTestCase"
"Проверка позитивного сценария создания проекта","24049","Создание проекта и его удаление","Surefire suite","Fri Feb 06 17:53:20 UTC 2026","passed","Fri Feb 06 17:53:44 UTC 2026","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","checkCreateProject"
"","30967","Создание тест-кейса с разными входными данными","Surefire suite","Fri Feb 06 17:52:00 UTC 2026","passed","Fri Feb 06 17:52:31 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"Проверка корректности данных, возвращаемых при создании проекта","780","Создание проекта: проверка полей title и code","Surefire suite","Fri Feb 06 17:51:20 UTC 2026","passed","Fri Feb 06 17:51:21 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldCreateProjectAndReturnCorrectTitleAndCode"
"Проверка уникальности project code: повторное создание проекта с тем же code запрещено.","784","Создание проекта с уже существующим code должно вернуть ошибку","Surefire suite","Fri Feb 06 17:51:23 UTC 2026","passed","Fri Feb 06 17:51:24 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithDuplicateCode"
"Проверка корректного обновления тест-кейса методом PATCH на примере поля type.","1492","Обновление тест-кейса: PATCH, поле type","Surefire suite","Fri Feb 06 17:51:16 UTC 2026","passed","Fri Feb 06 17:51:17 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldUpdateTestCase"
"Проверка позитивного сценария добавления тест-кейса в проект.","1914","Создание тест-кейса и получение его по id","Surefire suite","Fri Feb 06 17:50:59 UTC 2026","passed","Fri Feb 06 17:51:01 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldCreateTestCaseInProject"
"Проверка корректного увеличения количества тест-кейсов в проекте.","2225","Добавление нескольких тест-кейсов и проверка их количества в проекте","Surefire suite","Fri Feb 06 17:51:13 UTC 2026","passed","Fri Feb 06 17:51:15 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldIncreaseTestCaseCountInProject"
"","30268","Создание тест-кейса с разными входными данными","Surefire suite","Fri Feb 06 17:52:49 UTC 2026","passed","Fri Feb 06 17:53:19 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"Проверка корректной фильтрации тест-кейсов:
- создаётся проект
- добавляются тест-кейсы с разными типами
- выполняется фильтрация по типу SMOKE
- проверяется количество отфильтрованных тест-кейсов
","8148","Фильтрация тест-кейсов по типу ","Surefire suite","Fri Feb 06 17:51:04 UTC 2026","passed","Fri Feb 06 17:51:12 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldFilterCasesByType"
"Проверка успешного удаления проекта и его недоступности после удаления.","1183","Удаление проекта","Surefire suite","Fri Feb 06 17:51:22 UTC 2026","passed","Fri Feb 06 17:51:23 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldDeleteProjectAndMakeItUnavailable"
