"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка, что при создании проекта без обязательного поля Title сервер корректно возвращает ошибку (status=false, code=400).","470","Создание проекта без обязательного поля Title должно вернуть ошибку 400","Surefire suite","Fri Dec 19 12:55:10 UTC 2025","passed","Fri Dec 19 12:55:10 UTC 2025","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","checkCreateProjectFailsWithoutTitle"
"Проверка позитивного сценария создания проекта","197","Создание проекта и его удаление","Surefire suite","Fri Dec 19 12:55:20 UTC 2025","broken","Fri Dec 19 12:55:20 UTC 2025","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","checkCreateProject"
"Проверка позитивного сценария добавления тест-кейса в проект.","1191","Добавление нового тест-кейса в существующий проект","Surefire suite","Fri Dec 19 12:55:06 UTC 2025","passed","Fri Dec 19 12:55:07 UTC 2025","tests.api.CaseTest","Surefire test","tests.api.CaseTest","addCaseToProject"
"","205","createTestSuite","Surefire suite","Fri Dec 19 12:55:21 UTC 2025","broken","Fri Dec 19 12:55:21 UTC 2025","tests.ui.SuiteTest","Surefire test","tests.ui.SuiteTest","createTestSuite"
" Проверка базового сценария создания удаления нового проекта","956","Создание и удаление проекта","Surefire suite","Fri Dec 19 12:55:08 UTC 2025","passed","Fri Dec 19 12:55:09 UTC 2025","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","checkCreateAndDeleteProject"
"","199","Создание проекта без названия: проверка ошибки","Surefire suite","Fri Dec 19 12:55:21 UTC 2025","broken","Fri Dec 19 12:55:21 UTC 2025","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","checkCreateProjectWithNegative"
"Проверка корректности данных, возвращаемых при создании проекта","1268","Создание проекта: проверка корректности полей title и code","Surefire suite","Fri Dec 19 12:55:11 UTC 2025","passed","Fri Dec 19 12:55:12 UTC 2025","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","cheсkFieldCreateFormNewProject"
"","202","Создание тест-кейса с разными входными данными","Surefire suite","Fri Dec 19 12:55:17 UTC 2025","broken","Fri Dec 19 12:55:18 UTC 2025","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"Проверка, что пользователь может создать тест-кейс через веб-интерфейс","4512","Создание тест-кейса через UI","Surefire suite","Fri Dec 19 12:55:13 UTC 2025","broken","Fri Dec 19 12:55:17 UTC 2025","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","checkCreateCase"
"","203","Создание тест-кейса с разными входными данными","Surefire suite","Fri Dec 19 12:55:18 UTC 2025","broken","Fri Dec 19 12:55:18 UTC 2025","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"","201","Создание тест-кейса с разными входными данными","Surefire suite","Fri Dec 19 12:55:19 UTC 2025","broken","Fri Dec 19 12:55:19 UTC 2025","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
