"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","90080","createTestSuite","Surefire suite","Thu Jan 29 14:46:49 UTC 2026","failed","Thu Jan 29 14:48:19 UTC 2026","tests.ui.SuiteTest","Surefire test","tests.ui.SuiteTest","createTestSuite"
"Проверка уникальности project code: повторное создание проекта с тем же code запрещено.","825","Создание проекта с уже существующим code должно вернуть ошибку","Surefire suite","Thu Jan 29 14:37:43 UTC 2026","passed","Thu Jan 29 14:37:44 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithDuplicateCode"
"Проверка позитивного сценария создания проекта","72098","Создание проекта и его удаление","Surefire suite","Thu Jan 29 14:45:24 UTC 2026","failed","Thu Jan 29 14:46:36 UTC 2026","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","checkCreateProject"
"","71934","Создание тест-кейса с разными входными данными","Surefire suite","Thu Jan 29 14:41:44 UTC 2026","failed","Thu Jan 29 14:42:56 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"Проверка успешного удаления проекта и его недоступности после удаления.","1034","Удаление проекта","Surefire suite","Thu Jan 29 14:37:42 UTC 2026","passed","Thu Jan 29 14:37:43 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldDeleteProjectAndMakeItUnavailable"
"Проверка корректной фильтрации тест-кейсов:
- создаётся проект
- добавляются тест-кейсы с разными типами
- выполняется фильтрация по типу SMOKE
- проверяется количество отфильтрованных тест-кейсов
","8331","Фильтрация тест-кейсов по типу ","Surefire suite","Thu Jan 29 14:37:24 UTC 2026","passed","Thu Jan 29 14:37:33 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldFilterCasesByType"
"Проверка корректного обновления тест-кейса методом PATCH на примере поля type.","1538","Обновление тест-кейса: PATCH, поле type","Surefire suite","Thu Jan 29 14:37:36 UTC 2026","passed","Thu Jan 29 14:37:38 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldUpdateTestCase"
"","1733","Удаление тест-кейса","Surefire suite","Thu Jan 29 14:37:21 UTC 2026","passed","Thu Jan 29 14:37:23 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldDeleteTestCase"
"Проверка валидации: при создании проекта без обязательного поля Title сервер возвращает ошибку.","326","Создание проекта без Title должно вернуть ошибку 400","Surefire suite","Thu Jan 29 14:37:45 UTC 2026","passed","Thu Jan 29 14:37:45 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithoutTitle"
"Проверка корректного увеличения количества тест-кейсов в проекте.","2196","Добавление нескольких тест-кейсов и проверка их количества в проекте","Surefire suite","Thu Jan 29 14:37:33 UTC 2026","passed","Thu Jan 29 14:37:35 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldIncreaseTestCaseCountInProject"
"","11836","Создание проекта без названия: проверка ошибки","Surefire suite","Thu Jan 29 14:46:37 UTC 2026","passed","Thu Jan 29 14:46:49 UTC 2026","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","checkCreateProjectWithNegative"
"","71911","Создание тест-кейса с разными входными данными","Surefire suite","Thu Jan 29 14:40:31 UTC 2026","failed","Thu Jan 29 14:41:43 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"Проверка позитивного сценария добавления тест-кейса в проект.","3231","Создание тест-кейса и получение его по id","Surefire suite","Thu Jan 29 14:37:17 UTC 2026","passed","Thu Jan 29 14:37:21 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldCreateTestCaseInProject"
"Проверка валидации: при создании проекта без обязательного поля Title сервер возвращает ошибку.","263","Создание проекта без Title должно вернуть ошибку 400","Surefire suite","Thu Jan 29 14:37:46 UTC 2026","passed","Thu Jan 29 14:37:46 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithoutTitle"
"Проверка, что пользователь может создать тест-кейс через веб-интерфейс","88673","Создание тест-кейса через UI","Surefire suite","Thu Jan 29 14:37:46 UTC 2026","failed","Thu Jan 29 14:39:15 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","checkCreateCase"
"Проверка успешного создания проекта и возможности получить его по коду.","796","Создание проекта","Surefire suite","Thu Jan 29 14:37:38 UTC 2026","passed","Thu Jan 29 14:37:39 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldCreateProjectAndBeAvailableByCode"
"","73784","Создание тест-кейса с разными входными данными","Surefire suite","Thu Jan 29 14:39:16 UTC 2026","failed","Thu Jan 29 14:40:30 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"Проверка корректности данных, возвращаемых при создании проекта","784","Создание проекта: проверка полей title и code","Surefire suite","Thu Jan 29 14:37:40 UTC 2026","passed","Thu Jan 29 14:37:41 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldCreateProjectAndReturnCorrectTitleAndCode"
