"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4737","Создание проекта без названия: проверка ошибки","Surefire suite","Fri Dec 19 12:19:09 UTC 2025","passed","Fri Dec 19 12:19:14 UTC 2025","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","checkCreateProjectWithNegative"
"","11149","Создание тест-кейса с разными входными данными","Surefire suite","Fri Dec 19 12:18:39 UTC 2025","failed","Fri Dec 19 12:18:50 UTC 2025","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"Проверка позитивного сценария создания проекта","9199","Создание проекта и его удаление","Surefire suite","Fri Dec 19 12:19:00 UTC 2025","passed","Fri Dec 19 12:19:09 UTC 2025","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","checkCreateProject"
"Проверка корректности данных, возвращаемых при создании проекта","1024","Создание проекта: проверка корректности полей title и code","Surefire suite","Fri Dec 19 12:16:48 UTC 2025","passed","Fri Dec 19 12:16:49 UTC 2025","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","cheсkFieldCreateFormNewProject"
"","7796","Создание тест-кейса с разными входными данными","Surefire suite","Fri Dec 19 12:18:51 UTC 2025","broken","Fri Dec 19 12:18:59 UTC 2025","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"Проверка, что при создании проекта без обязательного поля Title сервер корректно возвращает ошибку (status=false, code=400).","351","Создание проекта без обязательного поля Title должно вернуть ошибку 400","Surefire suite","Fri Dec 19 12:16:47 UTC 2025","passed","Fri Dec 19 12:16:47 UTC 2025","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","checkCreateProjectFailsWithoutTitle"
"","92110","Создание тест-кейса с разными входными данными","Surefire suite","Fri Dec 19 12:17:07 UTC 2025","failed","Fri Dec 19 12:18:39 UTC 2025","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"Проверка позитивного сценария добавления тест-кейса в проект.","985","Добавление нового тест-кейса в существующий проект","Surefire suite","Fri Dec 19 12:16:44 UTC 2025","passed","Fri Dec 19 12:16:45 UTC 2025","tests.api.CaseTest","Surefire test","tests.api.CaseTest","addCaseToProject"
" Проверка базового сценария создания удаления нового проекта","789","Создание и удаление проекта","Surefire suite","Fri Dec 19 12:16:46 UTC 2025","passed","Fri Dec 19 12:16:47 UTC 2025","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","checkCreateAndDeleteProject"
"","10315","createTestSuite","Surefire suite","Fri Dec 19 12:19:14 UTC 2025","passed","Fri Dec 19 12:19:24 UTC 2025","tests.ui.SuiteTest","Surefire test","tests.ui.SuiteTest","createTestSuite"
"Проверка, что пользователь может создать тест-кейс через веб-интерфейс","16581","Создание тест-кейса через UI","Surefire suite","Fri Dec 19 12:16:49 UTC 2025","failed","Fri Dec 19 12:17:06 UTC 2025","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","checkCreateCase"
