"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка корректного обновления тест-кейса методом PATCH на примере поля type.","1506","Обновление тест-кейса: PATCH, поле type","Surefire suite","Tue Feb 10 08:12:48 UTC 2026","passed","Tue Feb 10 08:12:50 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldUpdateTestCase"
"Проверка корректного увеличения количества тест-кейсов в проекте.","2179","Добавление нескольких тест-кейсов и проверка их количества в проекте","Surefire suite","Tue Feb 10 08:12:45 UTC 2026","passed","Tue Feb 10 08:12:48 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldIncreaseTestCaseCountInProject"
"Проверка успешного удаления проекта и его недоступности после удаления.","1072","Удаление проекта","Surefire suite","Tue Feb 10 08:12:54 UTC 2026","passed","Tue Feb 10 08:12:55 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldDeleteProjectAndMakeItUnavailable"
"Проверка корректности данных, возвращаемых при создании проекта","796","Создание проекта: проверка полей title и code","Surefire suite","Tue Feb 10 08:12:52 UTC 2026","passed","Tue Feb 10 08:12:53 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldCreateProjectAndReturnCorrectTitleAndCode"
"Проверка уникальности project code: повторное создание проекта с тем же code запрещено.","811","Создание проекта с уже существующим code должно вернуть ошибку","Surefire suite","Tue Feb 10 08:12:56 UTC 2026","passed","Tue Feb 10 08:12:56 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithDuplicateCode"
"","16458","Создание тест-кейса с разными входными данными","Surefire suite","Tue Feb 10 08:13:24 UTC 2026","broken","Tue Feb 10 08:13:40 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"","29338","Создание тест-кейса с разными входными данными","Surefire suite","Tue Feb 10 08:23:52 UTC 2026","passed","Tue Feb 10 08:24:21 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"Проверка валидации: при создании проекта без обязательного поля Title сервер возвращает ошибку.","289","Создание проекта без Title должно вернуть ошибку 400","Surefire suite","Tue Feb 10 08:12:58 UTC 2026","passed","Tue Feb 10 08:12:58 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithoutTitle"
"Проверка корректной фильтрации тест-кейсов:
- создаётся проект
- добавляются тест-кейсы с разными типами
- выполняется фильтрация по типу SMOKE
- проверяется количество отфильтрованных тест-кейсов
","9027","Фильтрация тест-кейсов по типу ","Surefire suite","Tue Feb 10 08:12:36 UTC 2026","passed","Tue Feb 10 08:12:45 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldFilterCasesByType"
"","610075","Создание тест-кейса с разными входными данными","Surefire suite","Tue Feb 10 08:13:41 UTC 2026","failed","Tue Feb 10 08:23:51 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"Проверка успешного создания проекта и возможности получить его по коду.","788","Создание проекта","Surefire suite","Tue Feb 10 08:12:51 UTC 2026","passed","Tue Feb 10 08:12:51 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldCreateProjectAndBeAvailableByCode"
"Проверка валидации: при создании проекта без обязательного поля Title сервер возвращает ошибку.","262","Создание проекта без Title должно вернуть ошибку 400","Surefire suite","Tue Feb 10 08:12:57 UTC 2026","passed","Tue Feb 10 08:12:58 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithoutTitle"
"","1606","Удаление тест-кейса","Surefire suite","Tue Feb 10 08:12:34 UTC 2026","passed","Tue Feb 10 08:12:35 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldDeleteTestCase"
"Проверка позитивного сценария добавления тест-кейса в проект.","1697","Создание тест-кейса и получение его по id","Surefire suite","Tue Feb 10 08:12:31 UTC 2026","passed","Tue Feb 10 08:12:33 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldCreateTestCaseInProject"
"","36810","createTestSuite","Surefire suite","Tue Feb 10 08:25:07 UTC 2026","passed","Tue Feb 10 08:25:44 UTC 2026","tests.ui.SuiteTest","Surefire test","tests.ui.SuiteTest","createTestSuite"
"Проверка позитивного сценария создания проекта","31770","Создание проекта и его удаление","Surefire suite","Tue Feb 10 08:24:22 UTC 2026","passed","Tue Feb 10 08:24:54 UTC 2026","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","checkCreateProject"
"","12552","Создание проекта без названия: проверка ошибки","Surefire suite","Tue Feb 10 08:24:54 UTC 2026","passed","Tue Feb 10 08:25:07 UTC 2026","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","checkCreateProjectWithNegative"
"Проверка, что пользователь может создать тест-кейс через веб-интерфейс","24218","Создание тест-кейса через UI","Surefire suite","Tue Feb 10 08:12:59 UTC 2026","passed","Tue Feb 10 08:13:23 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","checkCreateCase"
