"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка успешного удаления проекта и его недоступности после удаления.","974","Удаление проекта","Surefire suite","Fri Feb 20 18:33:49 UTC 2026","passed","Fri Feb 20 18:33:50 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldDeleteProjectAndMakeItUnavailable"
"Проверка корректной фильтрации тест-кейсов:
- создаётся проект
- добавляются тест-кейсы с разными типами
- выполняется фильтрация по типу SMOKE
- проверяется количество отфильтрованных тест-кейсов
","6908","Фильтрация тест-кейсов по типу ","Surefire suite","Fri Feb 20 18:33:34 UTC 2026","passed","Fri Feb 20 18:33:41 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldFilterCasesByType"
"","78486","Создание тест-кейса с разными входными данными","Surefire suite","Fri Feb 20 18:36:35 UTC 2026","passed","Fri Feb 20 18:37:53 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"Проверка позитивного сценария создания проекта","26251","Создание проекта и его удаление","Surefire suite","Fri Feb 20 18:38:38 UTC 2026","passed","Fri Feb 20 18:39:04 UTC 2026","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","checkCreateProject"
"","14520","Создание проекта без названия: проверка ошибки","Surefire suite","Fri Feb 20 18:39:05 UTC 2026","passed","Fri Feb 20 18:39:19 UTC 2026","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","checkCreateProjectWithNegative"
"Проверка корректности данных, возвращаемых при создании проекта","729","Создание проекта: проверка полей title и code","Surefire suite","Fri Feb 20 18:33:47 UTC 2026","passed","Fri Feb 20 18:33:48 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldCreateProjectAndReturnCorrectTitleAndCode"
"Проверка корректного увеличения количества тест-кейсов в проекте.","2277","Добавление нескольких тест-кейсов и проверка их количества в проекте","Surefire suite","Fri Feb 20 18:33:41 UTC 2026","passed","Fri Feb 20 18:33:43 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldIncreaseTestCaseCountInProject"
"","43601","Создание тест-кейса с разными входными данными","Surefire suite","Fri Feb 20 18:37:54 UTC 2026","passed","Fri Feb 20 18:38:37 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"Проверка корректного обновления тест-кейса методом PATCH на примере поля type.","1314","Обновление тест-кейса: PATCH, поле type","Surefire suite","Fri Feb 20 18:33:44 UTC 2026","passed","Fri Feb 20 18:33:45 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldUpdateTestCase"
"Проверка успешного создания проекта и возможности получить его по коду.","713","Создание проекта","Surefire suite","Fri Feb 20 18:33:46 UTC 2026","passed","Fri Feb 20 18:33:47 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldCreateProjectAndBeAvailableByCode"
"","1458","Удаление тест-кейса","Surefire suite","Fri Feb 20 18:33:32 UTC 2026","passed","Fri Feb 20 18:33:33 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldDeleteTestCase"
"","46373","Создание тест-кейса с разными входными данными","Surefire suite","Fri Feb 20 18:34:38 UTC 2026","passed","Fri Feb 20 18:35:24 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"","26601","createTestSuite","Surefire suite","Fri Feb 20 18:39:20 UTC 2026","passed","Fri Feb 20 18:39:46 UTC 2026","tests.ui.SuiteTest","Surefire test","tests.ui.SuiteTest","createTestSuite"
"Проверка уникальности project code: повторное создание проекта с тем же code запрещено.","726","Создание проекта с уже существующим code должно вернуть ошибку","Surefire suite","Fri Feb 20 18:33:50 UTC 2026","passed","Fri Feb 20 18:33:51 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithDuplicateCode"
"Проверка валидации: при создании проекта без обязательного поля Title сервер возвращает ошибку.","211","Создание проекта без Title должно вернуть ошибку 400","Surefire suite","Fri Feb 20 18:33:53 UTC 2026","passed","Fri Feb 20 18:33:53 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithoutTitle"
"Проверка позитивного сценария добавления тест-кейса в проект.","1683","Создание тест-кейса и получение его по id","Surefire suite","Fri Feb 20 18:33:29 UTC 2026","passed","Fri Feb 20 18:33:31 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldCreateTestCaseInProject"
"Проверка, что пользователь может создать тест-кейс через веб-интерфейс","43926","Создание тест-кейса через UI","Surefire suite","Fri Feb 20 18:33:53 UTC 2026","failed","Fri Feb 20 18:34:37 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","checkCreateCase"
"Проверка валидации: при создании проекта без обязательного поля Title сервер возвращает ошибку.","233","Создание проекта без Title должно вернуть ошибку 400","Surefire suite","Fri Feb 20 18:33:52 UTC 2026","passed","Fri Feb 20 18:33:52 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithoutTitle"
