"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7922","Создание тест-кейса с разными входными данными","Surefire suite","Mon Dec 22 10:58:49 UTC 2025","broken","Mon Dec 22 10:58:57 UTC 2025","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
" Проверка базового сценария создания удаления нового проекта","922","Создание и удаление проекта","Surefire suite","Mon Dec 22 10:58:02 UTC 2025","passed","Mon Dec 22 10:58:03 UTC 2025","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","checkCreateAndDeleteProject"
"Проверка позитивного сценария создания проекта","8977","Создание проекта и его удаление","Surefire suite","Mon Dec 22 10:58:57 UTC 2025","passed","Mon Dec 22 10:59:06 UTC 2025","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","checkCreateProject"
"Проверка корректности данных, возвращаемых при создании проекта","1181","Создание проекта: проверка корректности полей title и code","Surefire suite","Mon Dec 22 10:58:05 UTC 2025","passed","Mon Dec 22 10:58:06 UTC 2025","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","cheсkFieldCreateFormNewProject"
"","92259","Создание проекта без названия: проверка ошибки","Surefire suite","Mon Dec 22 10:59:07 UTC 2025","failed","Mon Dec 22 11:00:39 UTC 2025","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","checkCreateProjectWithNegative"
"Проверка позитивного сценария добавления тест-кейса в проект.","1141","Добавление нового тест-кейса в существующий проект","Surefire suite","Mon Dec 22 10:58:00 UTC 2025","passed","Mon Dec 22 10:58:01 UTC 2025","tests.api.CaseTest","Surefire test","tests.api.CaseTest","addCaseToProject"
"","10742","createTestSuite","Surefire suite","Mon Dec 22 11:00:40 UTC 2025","passed","Mon Dec 22 11:00:50 UTC 2025","tests.ui.SuiteTest","Surefire test","tests.ui.SuiteTest","createTestSuite"
"","12283","Создание тест-кейса с разными входными данными","Surefire suite","Mon Dec 22 10:58:36 UTC 2025","passed","Mon Dec 22 10:58:48 UTC 2025","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"","12436","Создание тест-кейса с разными входными данными","Surefire suite","Mon Dec 22 10:58:23 UTC 2025","passed","Mon Dec 22 10:58:35 UTC 2025","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"Проверка, что при создании проекта без обязательного поля Title сервер корректно возвращает ошибку (status=false, code=400).","443","Создание проекта без обязательного поля Title должно вернуть ошибку 400","Surefire suite","Mon Dec 22 10:58:04 UTC 2025","passed","Mon Dec 22 10:58:04 UTC 2025","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","checkCreateProjectFailsWithoutTitle"
"Проверка, что пользователь может создать тест-кейс через веб-интерфейс","15257","Создание тест-кейса через UI","Surefire suite","Mon Dec 22 10:58:06 UTC 2025","broken","Mon Dec 22 10:58:22 UTC 2025","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","checkCreateCase"
