"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка валидации: при создании проекта без обязательного поля Title сервер возвращает ошибку.","140","Создание проекта без Title должно вернуть ошибку 400","Surefire suite","Fri Feb 06 15:18:08 UTC 2026","passed","Fri Feb 06 15:18:08 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithoutTitle"
"Проверка валидации: при создании проекта без обязательного поля Title сервер возвращает ошибку.","147","Создание проекта без Title должно вернуть ошибку 400","Surefire suite","Fri Feb 06 15:18:08 UTC 2026","passed","Fri Feb 06 15:18:08 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithoutTitle"
"Проверка корректности данных, возвращаемых при создании проекта","611","Создание проекта: проверка полей title и code","Surefire suite","Fri Feb 06 15:18:05 UTC 2026","passed","Fri Feb 06 15:18:05 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldCreateProjectAndReturnCorrectTitleAndCode"
"","16329","Создание тест-кейса с разными входными данными","Surefire suite","Fri Feb 06 15:18:56 UTC 2026","failed","Fri Feb 06 15:19:13 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"","17772","Создание тест-кейса с разными входными данными","Surefire suite","Fri Feb 06 15:18:38 UTC 2026","failed","Fri Feb 06 15:18:56 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"","27644","Создание тест-кейса с разными входными данными","Surefire suite","Fri Feb 06 15:19:14 UTC 2026","passed","Fri Feb 06 15:19:41 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"Проверка позитивного сценария добавления тест-кейса в проект.","1373","Создание тест-кейса и получение его по id","Surefire suite","Fri Feb 06 15:17:52 UTC 2026","passed","Fri Feb 06 15:17:53 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldCreateTestCaseInProject"
"Проверка корректной фильтрации тест-кейсов:
- создаётся проект
- добавляются тест-кейсы с разными типами
- выполняется фильтрация по типу SMOKE
- проверяется количество отфильтрованных тест-кейсов
","4695","Фильтрация тест-кейсов по типу ","Surefire suite","Fri Feb 06 15:17:55 UTC 2026","passed","Fri Feb 06 15:18:00 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldFilterCasesByType"
"","12102","Создание проекта без названия: проверка ошибки","Surefire suite","Fri Feb 06 15:20:14 UTC 2026","passed","Fri Feb 06 15:20:26 UTC 2026","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","checkCreateProjectWithNegative"
"Проверка корректного обновления тест-кейса методом PATCH на примере поля type.","1013","Обновление тест-кейса: PATCH, поле type","Surefire suite","Fri Feb 06 15:18:02 UTC 2026","passed","Fri Feb 06 15:18:03 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldUpdateTestCase"
"Проверка уникальности project code: повторное создание проекта с тем же code запрещено.","564","Создание проекта с уже существующим code должно вернуть ошибку","Surefire suite","Fri Feb 06 15:18:07 UTC 2026","passed","Fri Feb 06 15:18:07 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithDuplicateCode"
"Проверка позитивного сценария создания проекта","31827","Создание проекта и его удаление","Surefire suite","Fri Feb 06 15:19:42 UTC 2026","passed","Fri Feb 06 15:20:13 UTC 2026","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","checkCreateProject"
"","37818","createTestSuite","Surefire suite","Fri Feb 06 15:20:26 UTC 2026","passed","Fri Feb 06 15:21:04 UTC 2026","tests.ui.SuiteTest","Surefire test","tests.ui.SuiteTest","createTestSuite"
"Проверка успешного создания проекта и возможности получить его по коду.","495","Создание проекта","Surefire suite","Fri Feb 06 15:18:04 UTC 2026","passed","Fri Feb 06 15:18:04 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldCreateProjectAndBeAvailableByCode"
"Проверка корректного увеличения количества тест-кейсов в проекте.","1410","Добавление нескольких тест-кейсов и проверка их количества в проекте","Surefire suite","Fri Feb 06 15:18:00 UTC 2026","passed","Fri Feb 06 15:18:02 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldIncreaseTestCaseCountInProject"
"","1158","Удаление тест-кейса","Surefire suite","Fri Feb 06 15:17:54 UTC 2026","passed","Fri Feb 06 15:17:55 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldDeleteTestCase"
"Проверка, что пользователь может создать тест-кейс через веб-интерфейс","28988","Создание тест-кейса через UI","Surefire suite","Fri Feb 06 15:18:08 UTC 2026","failed","Fri Feb 06 15:18:37 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","checkCreateCase"
"Проверка успешного удаления проекта и его недоступности после удаления.","630","Удаление проекта","Surefire suite","Fri Feb 06 15:18:06 UTC 2026","passed","Fri Feb 06 15:18:06 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldDeleteProjectAndMakeItUnavailable"
