"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","17670","Создание тест-кейса с разными входными данными","Surefire suite","Fri Dec 19 07:46:22 UTC 2025","failed","Fri Dec 19 07:46:40 UTC 2025","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"Проверка, что при создании проекта без обязательного поля Title сервер корректно возвращает ошибку (status=false, code=400).","323","Создание проекта без обязательного поля Title должно вернуть ошибку 400","Surefire suite","Fri Dec 19 07:46:03 UTC 2025","passed","Fri Dec 19 07:46:03 UTC 2025","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","checkCreateProjectFailsWithoutTitle"
"Проверка позитивного сценария создания проекта","67457","Создание проекта и его удаление","Surefire suite","Fri Dec 19 07:49:35 UTC 2025","failed","Fri Dec 19 07:50:42 UTC 2025","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","checkCreateProject"
" Проверка базового сценария создания удаления нового проекта","707","Создание и удаление проекта","Surefire suite","Fri Dec 19 07:46:01 UTC 2025","passed","Fri Dec 19 07:46:02 UTC 2025","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","checkCreateAndDeleteProject"
"","92248","createTestSuite","Surefire suite","Fri Dec 19 07:50:54 UTC 2025","failed","Fri Dec 19 07:52:27 UTC 2025","tests.ui.SuiteTest","Surefire test","tests.ui.SuiteTest","createTestSuite"
"","7254","Создание тест-кейса с разными входными данными","Surefire suite","Fri Dec 19 07:46:41 UTC 2025","failed","Fri Dec 19 07:46:48 UTC 2025","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"Проверка позитивного сценария добавления тест-кейса в проект.","1307","Добавление нового тест-кейса в существующий проект","Surefire suite","Fri Dec 19 07:45:59 UTC 2025","passed","Fri Dec 19 07:46:01 UTC 2025","tests.api.CaseTest","Surefire test","tests.api.CaseTest","addCaseToProject"
"","11293","Создание проекта без названия: проверка ошибки","Surefire suite","Fri Dec 19 07:50:43 UTC 2025","passed","Fri Dec 19 07:50:54 UTC 2025","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","checkCreateProjectWithNegative"
"Проверка корректности данных, возвращаемых при создании проекта","896","Создание проекта: проверка корректности полей title и code","Surefire suite","Fri Dec 19 07:46:03 UTC 2025","passed","Fri Dec 19 07:46:04 UTC 2025","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","cheсkFieldCreateFormNewProject"
"Проверка, что пользователь может создать тест-кейс через веб-интерфейс","17419","Создание тест-кейса через UI","Surefire suite","Fri Dec 19 07:46:04 UTC 2025","passed","Fri Dec 19 07:46:22 UTC 2025","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","checkCreateCase"
"","7237","Создание тест-кейса с разными входными данными","Surefire suite","Fri Dec 19 07:46:49 UTC 2025","failed","Fri Dec 19 07:46:56 UTC 2025","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
