"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка позитивного сценария создания проекта","25376","Создание проекта и его удаление","Surefire suite","2026-09-11","passed","2026-09-11","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","checkCreateProject"
"","122691","Создание тест-кейса с разными входными данными","Surefire suite","2026-09-11","failed","2026-09-11","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"Проверка корректности данных, возвращаемых при создании проекта","566","Создание проекта: проверка полей title и code","Surefire suite","2026-09-11","passed","2026-09-11","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldCreateProjectAndReturnCorrectTitleAndCode"
"","48859","Создание тест-кейса с разными входными данными","Surefire suite","2026-09-11","passed","2026-09-11","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"","0","Browser teardown","Surefire suite","2026-09-11","failed","2026-09-11","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","tearDown"
"","33445","Создание тест-кейса с разными входными данными","Surefire suite","2026-09-11","passed","2026-09-11","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"","1137","Удаление тест-кейса","Surefire suite","2026-09-11","passed","2026-09-11","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldDeleteTestCase"
"Проверка валидации: при создании проекта без обязательного поля Title сервер возвращает ошибку.","0","Создание проекта без Title должно вернуть ошибку 400","Surefire suite","2026-09-11","skipped","2026-09-11","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithoutTitle"
"Проверка корректного обновления тест-кейса методом PATCH на примере поля type.","1073","Обновление тест-кейса: PATCH, поле type","Surefire suite","2026-09-11","passed","2026-09-11","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldUpdateTestCase"
"Проверка корректного увеличения количества тест-кейсов в проекте.","1514","Добавление нескольких тест-кейсов и проверка их количества в проекте","Surefire suite","2026-09-11","passed","2026-09-11","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldIncreaseTestCaseCountInProject"
"","12406","Создание проекта без названия: проверка ошибки","Surefire suite","2026-09-11","passed","2026-09-11","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","checkCreateProjectWithNegative"
"Проверка, что пользователь может создать тест-кейс через веб-интерфейс","42428","Создание тест-кейса через UI","Surefire suite","2026-09-11","passed","2026-09-11","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","checkCreateCase"
"Проверка корректной фильтрации тест-кейсов:
- создаётся проект
- добавляются тест-кейсы с разными типами
- выполняется фильтрация по типу SMOKE
- проверяется количество отфильтрованных тест-кейсов
","5688","Фильтрация тест-кейсов по типу ","Surefire suite","2026-09-11","passed","2026-09-11","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldFilterCasesByType"
"Проверка успешного создания проекта и возможности получить его по коду.","548","Создание проекта","Surefire suite","2026-09-11","passed","2026-09-11","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldCreateProjectAndBeAvailableByCode"
"Проверка валидации: при создании проекта без обязательного поля Title сервер возвращает ошибку.","0","Создание проекта без Title должно вернуть ошибку 400","Surefire suite","2026-09-11","skipped","2026-09-11","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithoutTitle"
"Проверка уникальности project code: повторное создание проекта с тем же code запрещено.","0","Создание проекта с уже существующим code должно вернуть ошибку","Surefire suite","2026-09-11","skipped","2026-09-11","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithDuplicateCode"
"Проверка позитивного сценария добавления тест-кейса в проект.","883","Создание тест-кейса и получение его по id","Surefire suite","2026-09-11","passed","2026-09-11","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldCreateTestCaseInProject"
"Проверка успешного удаления проекта и его недоступности после удаления.","116","Удаление проекта","Surefire suite","2026-09-11","failed","2026-09-11","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldDeleteProjectAndMakeItUnavailable"
"","53336","createTestSuite","Surefire suite","2026-09-11","failed","2026-09-11","tests.ui.SuiteTest","Surefire test","tests.ui.SuiteTest","createTestSuite"
