"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","14631","Создание тест-кейса с разными входными данными","Surefire suite","Fri Dec 05 18:16:42 UTC 2025","failed","Fri Dec 05 18:16:56 UTC 2025","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"Проверка позитивного сценария добавления тест-кейса в проект.","1138","Добавление нового тест-кейса в существующий проект","Surefire suite","Fri Dec 05 18:16:14 UTC 2025","passed","Fri Dec 05 18:16:16 UTC 2025","tests.api.CaseTest","Surefire test","tests.api.CaseTest","addCaseToProject"
"Проверка позитивного сценария создания проекта","8624","Создание проекта и его удаление","Surefire suite","Fri Dec 05 18:17:22 UTC 2025","passed","Fri Dec 05 18:17:30 UTC 2025","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","checkCreateProject"
"Проверка корректности данных, возвращаемых при создании проекта","1044","Создание проекта: проверка корректности полей title и code","Surefire suite","Fri Dec 05 18:16:19 UTC 2025","passed","Fri Dec 05 18:16:20 UTC 2025","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","cheсkFieldCreateFormNewProject"
" Проверка базового сценария создания удаления нового проекта","837","Создание и удаление проекта","Surefire suite","Fri Dec 05 18:16:17 UTC 2025","passed","Fri Dec 05 18:16:17 UTC 2025","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","checkCreateAndDeleteProject"
"Проверка, что при создании проекта без обязательного поля Title сервер корректно возвращает ошибку (status=false, code=400).","459","Создание проекта без обязательного поля Title должно вернуть ошибку 400","Surefire suite","Fri Dec 05 18:16:18 UTC 2025","passed","Fri Dec 05 18:16:19 UTC 2025","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","checkCreateProjectFailsWithoutTitle"
"","13020","Создание тест-кейса с разными входными данными","Surefire suite","Fri Dec 05 18:16:57 UTC 2025","failed","Fri Dec 05 18:17:10 UTC 2025","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"","5363","Создание проекта без названия: проверка ошибки","Surefire suite","Fri Dec 05 18:17:31 UTC 2025","passed","Fri Dec 05 18:17:36 UTC 2025","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","checkCreateProjectWithNegative"
"","10040","Создание тест-кейса с разными входными данными","Surefire suite","Fri Dec 05 18:17:11 UTC 2025","failed","Fri Dec 05 18:17:21 UTC 2025","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"Проверка, что пользователь может создать тест-кейс через веб-интерфейс","20495","Создание тест-кейса через UI","Surefire suite","Fri Dec 05 18:16:20 UTC 2025","failed","Fri Dec 05 18:16:41 UTC 2025","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","checkCreateCase"
