"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка корректного увеличения количества тест-кейсов в проекте.","2474","Добавление нескольких тест-кейсов и проверка их количества в проекте","Surefire suite","2026-07-10","passed","2026-07-10","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldIncreaseTestCaseCountInProject"
"Проверка успешного создания проекта и возможности получить его по коду.","1184","Создание проекта","Surefire suite","2026-07-10","passed","2026-07-10","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldCreateProjectAndBeAvailableByCode"
"","1619","Удаление тест-кейса","Surefire suite","2026-07-10","passed","2026-07-10","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldDeleteTestCase"
"Проверка уникальности project code: повторное создание проекта с тем же code запрещено.","886","Создание проекта с уже существующим code должно вернуть ошибку","Surefire suite","2026-07-10","passed","2026-07-10","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithDuplicateCode"
"","32639","Создание тест-кейса с разными входными данными","Surefire suite","2026-07-10","passed","2026-07-10","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"Проверка корректности данных, возвращаемых при создании проекта","796","Создание проекта: проверка полей title и code","Surefire suite","2026-07-10","passed","2026-07-10","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldCreateProjectAndReturnCorrectTitleAndCode"
"","33994","Создание тест-кейса с разными входными данными","Surefire suite","2026-07-10","passed","2026-07-10","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"Проверка корректного обновления тест-кейса методом PATCH на примере поля type.","1571","Обновление тест-кейса: PATCH, поле type","Surefire suite","2026-07-10","passed","2026-07-10","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldUpdateTestCase"
"","12038","Создание проекта без названия: проверка ошибки","Surefire suite","2026-07-10","passed","2026-07-10","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","checkCreateProjectWithNegative"
"","54264","createTestSuite","Surefire suite","2026-07-10","failed","2026-07-10","tests.ui.SuiteTest","Surefire test","tests.ui.SuiteTest","createTestSuite"
"Проверка позитивного сценария создания проекта","24221","Создание проекта и его удаление","Surefire suite","2026-07-10","passed","2026-07-10","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","checkCreateProject"
"","32773","Создание тест-кейса с разными входными данными","Surefire suite","2026-07-10","passed","2026-07-10","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"Проверка валидации: при создании проекта без обязательного поля Title сервер возвращает ошибку.","294","Создание проекта без Title должно вернуть ошибку 400","Surefire suite","2026-07-10","passed","2026-07-10","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithoutTitle"
"Проверка валидации: при создании проекта без обязательного поля Title сервер возвращает ошибку.","257","Создание проекта без Title должно вернуть ошибку 400","Surefire suite","2026-07-10","passed","2026-07-10","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithoutTitle"
"Проверка позитивного сценария добавления тест-кейса в проект.","1273","Создание тест-кейса и получение его по id","Surefire suite","2026-07-10","passed","2026-07-10","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldCreateTestCaseInProject"
"Проверка корректной фильтрации тест-кейсов:
- создаётся проект
- добавляются тест-кейсы с разными типами
- выполняется фильтрация по типу SMOKE
- проверяется количество отфильтрованных тест-кейсов
","7861","Фильтрация тест-кейсов по типу ","Surefire suite","2026-07-10","passed","2026-07-10","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldFilterCasesByType"
"Проверка, что пользователь может создать тест-кейс через веб-интерфейс","85368","Создание тест-кейса через UI","Surefire suite","2026-07-10","failed","2026-07-10","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","checkCreateCase"
"Проверка успешного удаления проекта и его недоступности после удаления.","1043","Удаление проекта","Surefire suite","2026-07-10","passed","2026-07-10","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldDeleteProjectAndMakeItUnavailable"
