"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","38262","Создание тест-кейса с разными входными данными","Surefire suite","Thu Feb 12 18:27:19 UTC 2026","passed","Thu Feb 12 18:27:57 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"","12410","Создание проекта без названия: проверка ошибки","Surefire suite","Thu Feb 12 18:28:24 UTC 2026","passed","Thu Feb 12 18:28:36 UTC 2026","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","checkCreateProjectWithNegative"
"Проверка, что пользователь может создать тест-кейс через веб-интерфейс","40003","Создание тест-кейса через UI","Surefire suite","Thu Feb 12 18:25:23 UTC 2026","passed","Thu Feb 12 18:26:03 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","checkCreateCase"
"","1665","Удаление тест-кейса","Surefire suite","Thu Feb 12 18:29:02 UTC 2026","passed","Thu Feb 12 18:29:04 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldDeleteTestCase"
"Проверка корректной фильтрации тест-кейсов:
- создаётся проект
- добавляются тест-кейсы с разными типами
- выполняется фильтрация по типу SMOKE
- проверяется количество отфильтрованных тест-кейсов
","8063","Фильтрация тест-кейсов по типу ","Surefire suite","Thu Feb 12 18:29:05 UTC 2026","passed","Thu Feb 12 18:29:13 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldFilterCasesByType"
"Проверка успешного создания проекта и возможности получить его по коду.","798","Создание проекта","Surefire suite","Thu Feb 12 18:29:19 UTC 2026","passed","Thu Feb 12 18:29:19 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldCreateProjectAndBeAvailableByCode"
"Проверка корректного обновления тест-кейса методом PATCH на примере поля type.","1563","Обновление тест-кейса: PATCH, поле type","Surefire suite","Thu Feb 12 18:29:16 UTC 2026","passed","Thu Feb 12 18:29:18 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldUpdateTestCase"
"Проверка валидации: при создании проекта без обязательного поля Title сервер возвращает ошибку.","339","Создание проекта без Title должно вернуть ошибку 400","Surefire suite","Thu Feb 12 18:29:26 UTC 2026","passed","Thu Feb 12 18:29:27 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithoutTitle"
"Проверка позитивного сценария создания проекта","24799","Создание проекта и его удаление","Surefire suite","Thu Feb 12 18:27:58 UTC 2026","passed","Thu Feb 12 18:28:23 UTC 2026","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","checkCreateProject"
"Проверка успешного удаления проекта и его недоступности после удаления.","1102","Удаление проекта","Surefire suite","Thu Feb 12 18:29:22 UTC 2026","passed","Thu Feb 12 18:29:23 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldDeleteProjectAndMakeItUnavailable"
"","23364","createTestSuite","Surefire suite","Thu Feb 12 18:28:36 UTC 2026","passed","Thu Feb 12 18:29:00 UTC 2026","tests.ui.SuiteTest","Surefire test","tests.ui.SuiteTest","createTestSuite"
"Проверка уникальности project code: повторное создание проекта с тем же code запрещено.","791","Создание проекта с уже существующим code должно вернуть ошибку","Surefire suite","Thu Feb 12 18:29:24 UTC 2026","passed","Thu Feb 12 18:29:25 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithDuplicateCode"
"Проверка валидации: при создании проекта без обязательного поля Title сервер возвращает ошибку.","286","Создание проекта без Title должно вернуть ошибку 400","Surefire suite","Thu Feb 12 18:29:25 UTC 2026","passed","Thu Feb 12 18:29:26 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithoutTitle"
"Проверка корректности данных, возвращаемых при создании проекта","829","Создание проекта: проверка полей title и code","Surefire suite","Thu Feb 12 18:29:20 UTC 2026","passed","Thu Feb 12 18:29:21 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldCreateProjectAndReturnCorrectTitleAndCode"
"","35884","Создание тест-кейса с разными входными данными","Surefire suite","Thu Feb 12 18:26:04 UTC 2026","passed","Thu Feb 12 18:26:40 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"Проверка корректного увеличения количества тест-кейсов в проекте.","2219","Добавление нескольких тест-кейсов и проверка их количества в проекте","Surefire suite","Thu Feb 12 18:29:13 UTC 2026","passed","Thu Feb 12 18:29:16 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldIncreaseTestCaseCountInProject"
"Проверка позитивного сценария добавления тест-кейса в проект.","1222","Создание тест-кейса и получение его по id","Surefire suite","Thu Feb 12 18:29:01 UTC 2026","passed","Thu Feb 12 18:29:02 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldCreateTestCaseInProject"
"","37239","Создание тест-кейса с разными входными данными","Surefire suite","Thu Feb 12 18:26:41 UTC 2026","passed","Thu Feb 12 18:27:18 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
