"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка успешного создания проекта и возможности получить его по коду.","781","Создание проекта","Surefire suite","Fri Feb 06 13:17:43 UTC 2026","passed","Fri Feb 06 13:17:44 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldCreateProjectAndBeAvailableByCode"
"Проверка уникальности project code: повторное создание проекта с тем же code запрещено.","830","Создание проекта с уже существующим code должно вернуть ошибку","Surefire suite","Fri Feb 06 13:17:48 UTC 2026","passed","Fri Feb 06 13:17:49 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithDuplicateCode"
"Проверка, что пользователь может создать тест-кейс через веб-интерфейс","34489","Создание тест-кейса через UI","Surefire suite","Fri Feb 06 13:17:51 UTC 2026","failed","Fri Feb 06 13:18:25 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","checkCreateCase"
"Проверка позитивного сценария создания проекта","25696","Создание проекта и его удаление","Surefire suite","Fri Feb 06 13:19:39 UTC 2026","passed","Fri Feb 06 13:20:05 UTC 2026","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","checkCreateProject"
"","1704","Удаление тест-кейса","Surefire suite","Fri Feb 06 13:17:26 UTC 2026","passed","Fri Feb 06 13:17:28 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldDeleteTestCase"
"","26549","Создание тест-кейса с разными входными данными","Surefire suite","Fri Feb 06 13:18:54 UTC 2026","passed","Fri Feb 06 13:19:20 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"Проверка корректной фильтрации тест-кейсов:
- создаётся проект
- добавляются тест-кейсы с разными типами
- выполняется фильтрация по типу SMOKE
- проверяется количество отфильтрованных тест-кейсов
","8280","Фильтрация тест-кейсов по типу ","Surefire suite","Fri Feb 06 13:17:29 UTC 2026","passed","Fri Feb 06 13:17:37 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldFilterCasesByType"
"","12064","Создание проекта без названия: проверка ошибки","Surefire suite","Fri Feb 06 13:20:06 UTC 2026","passed","Fri Feb 06 13:20:18 UTC 2026","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","checkCreateProjectWithNegative"
"Проверка валидации: при создании проекта без обязательного поля Title сервер возвращает ошибку.","282","Создание проекта без Title должно вернуть ошибку 400","Surefire suite","Fri Feb 06 13:17:50 UTC 2026","passed","Fri Feb 06 13:17:50 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithoutTitle"
"Проверка корректного обновления тест-кейса методом PATCH на примере поля type.","1508","Обновление тест-кейса: PATCH, поле type","Surefire suite","Fri Feb 06 13:17:40 UTC 2026","passed","Fri Feb 06 13:17:42 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldUpdateTestCase"
"Проверка корректности данных, возвращаемых при создании проекта","841","Создание проекта: проверка полей title и code","Surefire suite","Fri Feb 06 13:17:44 UTC 2026","passed","Fri Feb 06 13:17:45 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldCreateProjectAndReturnCorrectTitleAndCode"
"","17497","Создание тест-кейса с разными входными данными","Surefire suite","Fri Feb 06 13:19:21 UTC 2026","broken","Fri Feb 06 13:19:39 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"Проверка успешного удаления проекта и его недоступности после удаления.","1088","Удаление проекта","Surefire suite","Fri Feb 06 13:17:46 UTC 2026","passed","Fri Feb 06 13:17:47 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldDeleteProjectAndMakeItUnavailable"
"Проверка позитивного сценария добавления тест-кейса в проект.","1809","Создание тест-кейса и получение его по id","Surefire suite","Fri Feb 06 13:17:24 UTC 2026","passed","Fri Feb 06 13:17:25 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldCreateTestCaseInProject"
"Проверка корректного увеличения количества тест-кейсов в проекте.","2230","Добавление нескольких тест-кейсов и проверка их количества в проекте","Surefire suite","Fri Feb 06 13:17:37 UTC 2026","passed","Fri Feb 06 13:17:40 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldIncreaseTestCaseCountInProject"
"Проверка валидации: при создании проекта без обязательного поля Title сервер возвращает ошибку.","270","Создание проекта без Title должно вернуть ошибку 400","Surefire suite","Fri Feb 06 13:17:50 UTC 2026","passed","Fri Feb 06 13:17:51 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithoutTitle"
"","31128","createTestSuite","Surefire suite","Fri Feb 06 13:20:18 UTC 2026","passed","Fri Feb 06 13:20:49 UTC 2026","tests.ui.SuiteTest","Surefire test","tests.ui.SuiteTest","createTestSuite"
"","26780","Создание тест-кейса с разными входными данными","Surefire suite","Fri Feb 06 13:18:26 UTC 2026","passed","Fri Feb 06 13:18:53 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
