"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка успешного удаления проекта и его недоступности после удаления.","1010","Удаление проекта","Surefire suite","Thu Feb 12 13:21:34 UTC 2026","passed","Thu Feb 12 13:21:35 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldDeleteProjectAndMakeItUnavailable"
"","122928","Создание тест-кейса с разными входными данными","Surefire suite","Thu Feb 12 13:24:12 UTC 2026","failed","Thu Feb 12 13:26:15 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"Проверка валидации: при создании проекта без обязательного поля Title сервер возвращает ошибку.","250","Создание проекта без Title должно вернуть ошибку 400","Surefire suite","Thu Feb 12 13:21:38 UTC 2026","passed","Thu Feb 12 13:21:38 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithoutTitle"
"Проверка корректности данных, возвращаемых при создании проекта","766","Создание проекта: проверка полей title и code","Surefire suite","Thu Feb 12 13:21:33 UTC 2026","passed","Thu Feb 12 13:21:33 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldCreateProjectAndReturnCorrectTitleAndCode"
"Проверка валидации: при создании проекта без обязательного поля Title сервер возвращает ошибку.","246","Создание проекта без Title должно вернуть ошибку 400","Surefire suite","Thu Feb 12 13:21:38 UTC 2026","passed","Thu Feb 12 13:21:39 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithoutTitle"
"","122951","Создание тест-кейса с разными входными данными","Surefire suite","Thu Feb 12 13:22:08 UTC 2026","failed","Thu Feb 12 13:24:11 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"","123100","Создание тест-кейса с разными входными данными","Surefire suite","Thu Feb 12 13:26:16 UTC 2026","failed","Thu Feb 12 13:28:19 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"Проверка позитивного сценария добавления тест-кейса в проект.","1963","Создание тест-кейса и получение его по id","Surefire suite","Thu Feb 12 13:21:13 UTC 2026","passed","Thu Feb 12 13:21:15 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldCreateTestCaseInProject"
"","122251","Создание проекта без названия: проверка ошибки","Surefire suite","Thu Feb 12 13:34:28 UTC 2026","failed","Thu Feb 12 13:36:30 UTC 2026","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","checkCreateProjectWithNegative"
"Проверка позитивного сценария создания проекта","122429","Создание проекта и его удаление","Surefire suite","Thu Feb 12 13:32:25 UTC 2026","failed","Thu Feb 12 13:34:28 UTC 2026","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","checkCreateProject"
"","122224","createTestSuite","Surefire suite","Thu Feb 12 13:36:31 UTC 2026","failed","Thu Feb 12 13:38:33 UTC 2026","tests.ui.SuiteTest","Surefire test","tests.ui.SuiteTest","createTestSuite"
"Проверка, что пользователь может создать тест-кейс через веб-интерфейс","28521","Создание тест-кейса через UI","Surefire suite","Thu Feb 12 13:21:39 UTC 2026","passed","Thu Feb 12 13:22:07 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","checkCreateCase"
"Проверка корректного обновления тест-кейса методом PATCH на примере поля type.","1466","Обновление тест-кейса: PATCH, поле type","Surefire suite","Thu Feb 12 13:21:29 UTC 2026","passed","Thu Feb 12 13:21:30 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldUpdateTestCase"
"","1822","Удаление тест-кейса","Surefire suite","Thu Feb 12 13:21:16 UTC 2026","passed","Thu Feb 12 13:21:17 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldDeleteTestCase"
"Проверка корректного увеличения количества тест-кейсов в проекте.","2140","Добавление нескольких тест-кейсов и проверка их количества в проекте","Surefire suite","Thu Feb 12 13:21:26 UTC 2026","passed","Thu Feb 12 13:21:28 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldIncreaseTestCaseCountInProject"
"Проверка корректной фильтрации тест-кейсов:
- создаётся проект
- добавляются тест-кейсы с разными типами
- выполняется фильтрация по типу SMOKE
- проверяется количество отфильтрованных тест-кейсов
","7495","Фильтрация тест-кейсов по типу ","Surefire suite","Thu Feb 12 13:21:18 UTC 2026","passed","Thu Feb 12 13:21:25 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldFilterCasesByType"
"Проверка успешного создания проекта и возможности получить его по коду.","763","Создание проекта","Surefire suite","Thu Feb 12 13:21:31 UTC 2026","passed","Thu Feb 12 13:21:32 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldCreateProjectAndBeAvailableByCode"
"Проверка уникальности project code: повторное создание проекта с тем же code запрещено.","841","Создание проекта с уже существующим code должно вернуть ошибку","Surefire suite","Thu Feb 12 13:21:36 UTC 2026","passed","Thu Feb 12 13:21:37 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithDuplicateCode"
