"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка валидации: при создании проекта без обязательного поля Title сервер возвращает ошибку.","252","Создание проекта без Title должно вернуть ошибку 400","Surefire suite","Tue Feb 10 12:46:37 UTC 2026","passed","Tue Feb 10 12:46:37 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithoutTitle"
"Проверка уникальности project code: повторное создание проекта с тем же code запрещено.","734","Создание проекта с уже существующим code должно вернуть ошибку","Surefire suite","Tue Feb 10 12:46:35 UTC 2026","passed","Tue Feb 10 12:46:35 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithDuplicateCode"
"Проверка успешного удаления проекта и его недоступности после удаления.","1094","Удаление проекта","Surefire suite","Tue Feb 10 12:46:33 UTC 2026","passed","Tue Feb 10 12:46:34 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldDeleteProjectAndMakeItUnavailable"
"Проверка корректного увеличения количества тест-кейсов в проекте.","2344","Добавление нескольких тест-кейсов и проверка их количества в проекте","Surefire suite","Tue Feb 10 12:46:24 UTC 2026","passed","Tue Feb 10 12:46:26 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldIncreaseTestCaseCountInProject"
"","14382","Создание тест-кейса с разными входными данными","Surefire suite","Tue Feb 10 12:47:50 UTC 2026","failed","Tue Feb 10 12:48:04 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"","26916","Создание тест-кейса с разными входными данными","Surefire suite","Tue Feb 10 12:47:06 UTC 2026","failed","Tue Feb 10 12:47:33 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"","14778","Создание тест-кейса с разными входными данными","Surefire suite","Tue Feb 10 12:47:34 UTC 2026","failed","Tue Feb 10 12:47:49 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"Проверка валидации: при создании проекта без обязательного поля Title сервер возвращает ошибку.","250","Создание проекта без Title должно вернуть ошибку 400","Surefire suite","Tue Feb 10 12:46:36 UTC 2026","passed","Tue Feb 10 12:46:36 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithoutTitle"
"Проверка успешного создания проекта и возможности получить его по коду.","879","Создание проекта","Surefire suite","Tue Feb 10 12:46:29 UTC 2026","passed","Tue Feb 10 12:46:30 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldCreateProjectAndBeAvailableByCode"
"Проверка позитивного сценария добавления тест-кейса в проект.","1713","Создание тест-кейса и получение его по id","Surefire suite","Tue Feb 10 12:46:11 UTC 2026","passed","Tue Feb 10 12:46:13 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldCreateTestCaseInProject"
"Проверка корректности данных, возвращаемых при создании проекта","753","Создание проекта: проверка полей title и code","Surefire suite","Tue Feb 10 12:46:31 UTC 2026","passed","Tue Feb 10 12:46:32 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldCreateProjectAndReturnCorrectTitleAndCode"
"Проверка, что пользователь может создать тест-кейс через веб-интерфейс","28215","Создание тест-кейса через UI","Surefire suite","Tue Feb 10 12:46:37 UTC 2026","passed","Tue Feb 10 12:47:06 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","checkCreateCase"
"","38127","createTestSuite","Surefire suite","Tue Feb 10 12:48:41 UTC 2026","passed","Tue Feb 10 12:49:19 UTC 2026","tests.ui.SuiteTest","Surefire test","tests.ui.SuiteTest","createTestSuite"
"","12202","Создание проекта без названия: проверка ошибки","Surefire suite","Tue Feb 10 12:48:29 UTC 2026","passed","Tue Feb 10 12:48:41 UTC 2026","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","checkCreateProjectWithNegative"
"Проверка корректного обновления тест-кейса методом PATCH на примере поля type.","1568","Обновление тест-кейса: PATCH, поле type","Surefire suite","Tue Feb 10 12:46:27 UTC 2026","passed","Tue Feb 10 12:46:29 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldUpdateTestCase"
"","1647","Удаление тест-кейса","Surefire suite","Tue Feb 10 12:46:13 UTC 2026","passed","Tue Feb 10 12:46:15 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldDeleteTestCase"
"Проверка позитивного сценария создания проекта","23745","Создание проекта и его удаление","Surefire suite","Tue Feb 10 12:48:05 UTC 2026","passed","Tue Feb 10 12:48:28 UTC 2026","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","checkCreateProject"
"Проверка корректной фильтрации тест-кейсов:
- создаётся проект
- добавляются тест-кейсы с разными типами
- выполняется фильтрация по типу SMOKE
- проверяется количество отфильтрованных тест-кейсов
","7784","Фильтрация тест-кейсов по типу ","Surefire suite","Tue Feb 10 12:46:16 UTC 2026","passed","Tue Feb 10 12:46:23 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldFilterCasesByType"
