"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка позитивного сценария добавления тест-кейса в проект.","1735","Создание тест-кейса и получение его по id","Surefire suite","Fri Jan 30 08:18:57 UTC 2026","passed","Fri Jan 30 08:18:59 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldCreateTestCaseInProject"
"Проверка, что пользователь может создать тест-кейс через веб-интерфейс","28869","Создание тест-кейса через UI","Surefire suite","Fri Jan 30 08:19:21 UTC 2026","passed","Fri Jan 30 08:19:50 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","checkCreateCase"
"Проверка валидации: при создании проекта без обязательного поля Title сервер возвращает ошибку.","219","Создание проекта без Title должно вернуть ошибку 400","Surefire suite","Fri Jan 30 08:19:21 UTC 2026","passed","Fri Jan 30 08:19:21 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithoutTitle"
"","1567","Удаление тест-кейса","Surefire suite","Fri Jan 30 08:18:59 UTC 2026","passed","Fri Jan 30 08:19:01 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldDeleteTestCase"
"Проверка уникальности project code: повторное создание проекта с тем же code запрещено.","772","Создание проекта с уже существующим code должно вернуть ошибку","Surefire suite","Fri Jan 30 08:19:18 UTC 2026","passed","Fri Jan 30 08:19:19 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithDuplicateCode"
"Проверка корректности данных, возвращаемых при создании проекта","790","Создание проекта: проверка полей title и code","Surefire suite","Fri Jan 30 08:19:15 UTC 2026","passed","Fri Jan 30 08:19:16 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldCreateProjectAndReturnCorrectTitleAndCode"
"","0","Создание проекта без названия: проверка ошибки","Surefire suite","Fri Jan 30 08:21:27 UTC 2026","skipped","Fri Jan 30 08:21:27 UTC 2026","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","checkCreateProjectWithNegative"
"Проверка успешного создания проекта и возможности получить его по коду.","722","Создание проекта","Surefire suite","Fri Jan 30 08:19:14 UTC 2026","passed","Fri Jan 30 08:19:15 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldCreateProjectAndBeAvailableByCode"
"","1","Browser teardown","Surefire suite","Fri Jan 30 08:21:27 UTC 2026","failed","Fri Jan 30 08:21:27 UTC 2026","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","tearDown"
"","34451","createTestSuite","Surefire suite","Fri Jan 30 08:21:27 UTC 2026","passed","Fri Jan 30 08:22:01 UTC 2026","tests.ui.SuiteTest","Surefire test","tests.ui.SuiteTest","createTestSuite"
"Проверка позитивного сценария создания проекта","23503","Создание проекта и его удаление","Surefire suite","Fri Jan 30 08:21:03 UTC 2026","passed","Fri Jan 30 08:21:26 UTC 2026","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","checkCreateProject"
"","16268","Создание тест-кейса с разными входными данными","Surefire suite","Fri Jan 30 08:20:45 UTC 2026","failed","Fri Jan 30 08:21:02 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"Проверка успешного удаления проекта и его недоступности после удаления.","989","Удаление проекта","Surefire suite","Fri Jan 30 08:19:17 UTC 2026","passed","Fri Jan 30 08:19:18 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldDeleteProjectAndMakeItUnavailable"
"Проверка корректного обновления тест-кейса методом PATCH на примере поля type.","1434","Обновление тест-кейса: PATCH, поле type","Surefire suite","Fri Jan 30 08:19:12 UTC 2026","passed","Fri Jan 30 08:19:13 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldUpdateTestCase"
"Проверка корректного увеличения количества тест-кейсов в проекте.","1911","Добавление нескольких тест-кейсов и проверка их количества в проекте","Surefire suite","Fri Jan 30 08:19:09 UTC 2026","passed","Fri Jan 30 08:19:11 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldIncreaseTestCaseCountInProject"
"","26023","Создание тест-кейса с разными входными данными","Surefire suite","Fri Jan 30 08:20:19 UTC 2026","passed","Fri Jan 30 08:20:45 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"Проверка корректной фильтрации тест-кейсов:
- создаётся проект
- добавляются тест-кейсы с разными типами
- выполняется фильтрация по типу SMOKE
- проверяется количество отфильтрованных тест-кейсов
","7204","Фильтрация тест-кейсов по типу ","Surefire suite","Fri Jan 30 08:19:01 UTC 2026","passed","Fri Jan 30 08:19:09 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldFilterCasesByType"
"","27492","Создание тест-кейса с разными входными данными","Surefire suite","Fri Jan 30 08:19:51 UTC 2026","passed","Fri Jan 30 08:20:18 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"Проверка валидации: при создании проекта без обязательного поля Title сервер возвращает ошибку.","223","Создание проекта без Title должно вернуть ошибку 400","Surefire suite","Fri Jan 30 08:19:20 UTC 2026","passed","Fri Jan 30 08:19:20 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithoutTitle"
