"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка позитивного сценария добавления тест-кейса в проект.","1115","Добавление нового тест-кейса в существующий проект","Surefire suite","Fri Dec 19 09:28:18 UTC 2025","passed","Fri Dec 19 09:28:19 UTC 2025","tests.api.CaseTest","Surefire test","tests.api.CaseTest","addCaseToProject"
" Проверка базового сценария создания удаления нового проекта","794","Создание и удаление проекта","Surefire suite","Fri Dec 19 09:28:20 UTC 2025","passed","Fri Dec 19 09:28:21 UTC 2025","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","checkCreateAndDeleteProject"
"","8075","Создание тест-кейса с разными входными данными","Surefire suite","Fri Dec 19 09:29:03 UTC 2025","failed","Fri Dec 19 09:29:11 UTC 2025","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"","92438","Создание проекта без названия: проверка ошибки","Surefire suite","Fri Dec 19 09:29:24 UTC 2025","failed","Fri Dec 19 09:30:57 UTC 2025","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","checkCreateProjectWithNegative"
"","11200","Создание тест-кейса с разными входными данными","Surefire suite","Fri Dec 19 09:28:51 UTC 2025","failed","Fri Dec 19 09:29:02 UTC 2025","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"","11494","createTestSuite","Surefire suite","Fri Dec 19 09:30:57 UTC 2025","passed","Fri Dec 19 09:31:09 UTC 2025","tests.ui.SuiteTest","Surefire test","tests.ui.SuiteTest","createTestSuite"
"","8725","Создание тест-кейса с разными входными данными","Surefire suite","Fri Dec 19 09:28:42 UTC 2025","failed","Fri Dec 19 09:28:50 UTC 2025","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"Проверка, что при создании проекта без обязательного поля Title сервер корректно возвращает ошибку (status=false, code=400).","394","Создание проекта без обязательного поля Title должно вернуть ошибку 400","Surefire suite","Fri Dec 19 09:28:22 UTC 2025","passed","Fri Dec 19 09:28:22 UTC 2025","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","checkCreateProjectFailsWithoutTitle"
"Проверка, что пользователь может создать тест-кейс через веб-интерфейс","16781","Создание тест-кейса через UI","Surefire suite","Fri Dec 19 09:28:24 UTC 2025","failed","Fri Dec 19 09:28:41 UTC 2025","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","checkCreateCase"
"Проверка корректности данных, возвращаемых при создании проекта","1062","Создание проекта: проверка корректности полей title и code","Surefire suite","Fri Dec 19 09:28:23 UTC 2025","passed","Fri Dec 19 09:28:24 UTC 2025","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","cheсkFieldCreateFormNewProject"
"Проверка позитивного сценария создания проекта","11653","Создание проекта и его удаление","Surefire suite","Fri Dec 19 09:29:12 UTC 2025","passed","Fri Dec 19 09:29:24 UTC 2025","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","checkCreateProject"
