"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","11858","Создание тест-кейса с разными входными данными","Surefire suite","Fri Nov 21 18:18:32 UTC 2025","failed","Fri Nov 21 18:18:44 UTC 2025","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"Проверка позитивного сценария создания проекта","11967","Создание проекта и его удаление","Surefire suite","Fri Nov 21 18:19:10 UTC 2025","passed","Fri Nov 21 18:19:22 UTC 2025","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","checkCreateProject"
"","10912","Создание тест-кейса с разными входными данными","Surefire suite","Fri Nov 21 18:18:45 UTC 2025","passed","Fri Nov 21 18:18:56 UTC 2025","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"Проверка корректности данных, возвращаемых при создании проекта","1073","Создание проекта: проверка корректности полей title и code","Surefire suite","Fri Nov 21 18:18:07 UTC 2025","passed","Fri Nov 21 18:18:08 UTC 2025","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","cheсkFieldCreateFormNewProject"
"Проверка позитивного сценария добавления тест-кейса в проект.","1097","Добавление нового тест-кейса в существующий проект","Surefire suite","Fri Nov 21 18:18:03 UTC 2025","passed","Fri Nov 21 18:18:04 UTC 2025","tests.api.CaseTest","Surefire test","tests.api.CaseTest","addCaseToProject"
"Проверка, что пользователь может создать тест-кейс через веб-интерфейс","23075","Создание тест-кейса через UI","Surefire suite","Fri Nov 21 18:18:08 UTC 2025","failed","Fri Nov 21 18:18:32 UTC 2025","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","checkCreateCase"
"Проверка, что при создании проекта без обязательного поля Title сервер корректно возвращает ошибку (status=false, code=400).","385","Создание проекта без обязательного поля Title должно вернуть ошибку 400","Surefire suite","Fri Nov 21 18:18:06 UTC 2025","passed","Fri Nov 21 18:18:07 UTC 2025","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","checkCreateProjectFailsWithoutTitle"
" Проверка базового сценария создания удаления нового проекта","785","Создание и удаление проекта","Surefire suite","Fri Nov 21 18:18:05 UTC 2025","passed","Fri Nov 21 18:18:06 UTC 2025","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","checkCreateAndDeleteProject"
"","12570","Создание тест-кейса с разными входными данными","Surefire suite","Fri Nov 21 18:18:56 UTC 2025","failed","Fri Nov 21 18:19:09 UTC 2025","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"","5401","Создание проекта без названия: проверка ошибки","Surefire suite","Fri Nov 21 18:19:22 UTC 2025","passed","Fri Nov 21 18:19:27 UTC 2025","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","checkCreateProjectWithNegative"
