"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка корректной фильтрации тест-кейсов:
- создаётся проект
- добавляются тест-кейсы с разными типами
- выполняется фильтрация по типу SMOKE
- проверяется количество отфильтрованных тест-кейсов
","7590","Фильтрация тест-кейсов по типу ","Surefire suite","2026-09-14","passed","2026-09-14","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldFilterCasesByType"
"Проверка корректного обновления тест-кейса методом PATCH на примере поля type.","1308","Обновление тест-кейса: PATCH, поле type","Surefire suite","2026-09-14","passed","2026-09-14","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldUpdateTestCase"
"Проверка, что пользователь может создать тест-кейс через веб-интерфейс","17160","Создание тест-кейса через UI","Surefire suite","2026-09-14","passed","2026-09-14","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","checkCreateCase"
"Проверка корректного увеличения количества тест-кейсов в проекте.","2093","Добавление нескольких тест-кейсов и проверка их количества в проекте","Surefire suite","2026-09-14","passed","2026-09-14","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldIncreaseTestCaseCountInProject"
"","10639","Создание проекта без названия: проверка ошибки","Surefire suite","2026-09-14","passed","2026-09-14","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","checkCreateProjectWithNegative"
"Проверка валидации: при создании проекта без обязательного поля Title сервер возвращает ошибку.","235","Создание проекта без Title должно вернуть ошибку 400","Surefire suite","2026-09-14","passed","2026-09-14","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithoutTitle"
"Проверка валидации: при создании проекта без обязательного поля Title сервер возвращает ошибку.","227","Создание проекта без Title должно вернуть ошибку 400","Surefire suite","2026-09-14","passed","2026-09-14","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithoutTitle"
"Проверка успешного создания проекта и возможности получить его по коду.","706","Создание проекта","Surefire suite","2026-09-14","passed","2026-09-14","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldCreateProjectAndBeAvailableByCode"
"Проверка корректности данных, возвращаемых при создании проекта","690","Создание проекта: проверка полей title и code","Surefire suite","2026-09-14","passed","2026-09-14","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldCreateProjectAndReturnCorrectTitleAndCode"
"","62140","Создание тест-кейса с разными входными данными","Surefire suite","2026-09-14","failed","2026-09-14","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"","24265","Создание тест-кейса с разными входными данными","Surefire suite","2026-09-14","passed","2026-09-14","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"","1488","Удаление тест-кейса","Surefire suite","2026-09-14","passed","2026-09-14","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldDeleteTestCase"
"","24687","Создание тест-кейса с разными входными данными","Surefire suite","2026-09-14","passed","2026-09-14","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"Проверка уникальности project code: повторное создание проекта с тем же code запрещено.","675","Создание проекта с уже существующим code должно вернуть ошибку","Surefire suite","2026-09-14","passed","2026-09-14","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithDuplicateCode"
"Проверка успешного удаления проекта и его недоступности после удаления.","946","Удаление проекта","Surefire suite","2026-09-14","passed","2026-09-14","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldDeleteProjectAndMakeItUnavailable"
"","61884","createTestSuite","Surefire suite","2026-09-14","failed","2026-09-14","tests.ui.SuiteTest","Surefire test","tests.ui.SuiteTest","createTestSuite"
"Проверка позитивного сценария создания проекта","23488","Создание проекта и его удаление","Surefire suite","2026-09-14","passed","2026-09-14","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","checkCreateProject"
"Проверка позитивного сценария добавления тест-кейса в проект.","1072","Создание тест-кейса и получение его по id","Surefire suite","2026-09-14","passed","2026-09-14","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldCreateTestCaseInProject"
