"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка уникальности project code: повторное создание проекта с тем же code запрещено.","1161","Создание проекта с уже существующим code должно вернуть ошибку","Surefire suite","Sat Jan 10 15:06:32 UTC 2026","passed","Sat Jan 10 15:06:33 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","checkCreateProjectFailsWithDuplicateCode"
"Проверка, что пользователь может создать тест-кейс через веб-интерфейс","67191","Создание тест-кейса через UI","Surefire suite","Sat Jan 10 15:06:37 UTC 2026","failed","Sat Jan 10 15:07:44 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","checkCreateCase"
"Проверка, что при создании проекта без обязательного поля Title сервер корректно возвращает ошибку (status=false, code=400).","183","Создание проекта без обязательного поля Title должно вернуть ошибку 400","Surefire suite","Sat Jan 10 15:06:33 UTC 2026","passed","Sat Jan 10 15:06:33 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","checkCreateProjectFailsWithoutTitle"
"Проверка, что при создании проекта без обязательного поля Title сервер корректно возвращает ошибку (status=false, code=400).","190","Создание проекта без обязательного поля Title должно вернуть ошибку 400","Surefire suite","Sat Jan 10 15:06:34 UTC 2026","passed","Sat Jan 10 15:06:34 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","checkCreateProjectFailsWithoutTitle"
"Проверка позитивного сценария создания проекта","64649","Создание проекта и его удаление","Surefire suite","Sat Jan 10 15:13:14 UTC 2026","failed","Sat Jan 10 15:14:18 UTC 2026","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","checkCreateProject"
"","64714","Создание тест-кейса с разными входными данными","Surefire suite","Sat Jan 10 15:08:51 UTC 2026","failed","Sat Jan 10 15:09:55 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"Проверка успешного создания проекта","1469","Создание нового проекта","Surefire suite","Sat Jan 10 15:06:29 UTC 2026","passed","Sat Jan 10 15:06:31 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","checkCreateProject"
"","64912","Создание тест-кейса с разными входными данными","Surefire suite","Sat Jan 10 15:07:45 UTC 2026","failed","Sat Jan 10 15:08:50 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"Проверка позитивного сценария добавления тест-кейса в проект.","1996","Добавление нового тест-кейса в существующий проект","Surefire suite","Sat Jan 10 15:06:19 UTC 2026","failed","Sat Jan 10 15:06:21 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","addCaseToProject"
"","66176","Создание тест-кейса с разными входными данными","Surefire suite","Sat Jan 10 15:09:56 UTC 2026","failed","Sat Jan 10 15:11:02 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"Проверка количеств тест-кейсов у проекта","1413","Добавление несколько тест-кеейсов к проекту и определение количества кейсов у проекта","Surefire suite","Sat Jan 10 15:06:22 UTC 2026","failed","Sat Jan 10 15:06:24 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","checkCountCase"
"","67221","createTestSuite","Surefire suite","Sat Jan 10 15:14:24 UTC 2026","failed","Sat Jan 10 15:15:31 UTC 2026","tests.ui.SuiteTest","Surefire test","tests.ui.SuiteTest","createTestSuite"
"","4486","Создание проекта без названия: проверка ошибки","Surefire suite","Sat Jan 10 15:14:19 UTC 2026","passed","Sat Jan 10 15:14:23 UTC 2026","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","checkCreateProjectWithNegative"
"Проверка успешного удаления проекта","880","Удаление проекта","Surefire suite","Sat Jan 10 15:06:35 UTC 2026","passed","Sat Jan 10 15:06:35 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","checkDeleteProject"
"Проверка корректности данных, возвращаемых при создании проекта","934","Создание проекта: проверка корректности полей title и code","Surefire suite","Sat Jan 10 15:06:36 UTC 2026","passed","Sat Jan 10 15:06:37 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","cheсkFieldCreateFormNewProject"
