"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1653","Удаление тест-кейса","Surefire suite","Fri Feb 06 13:46:08 UTC 2026","passed","Fri Feb 06 13:46:10 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldDeleteTestCase"
"Проверка успешного удаления проекта и его недоступности после удаления.","1028","Удаление проекта","Surefire suite","Fri Feb 06 13:46:27 UTC 2026","passed","Fri Feb 06 13:46:28 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldDeleteProjectAndMakeItUnavailable"
"Проверка корректности данных, возвращаемых при создании проекта","758","Создание проекта: проверка полей title и code","Surefire suite","Fri Feb 06 13:46:25 UTC 2026","passed","Fri Feb 06 13:46:26 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldCreateProjectAndReturnCorrectTitleAndCode"
"","12117","Создание проекта без названия: проверка ошибки","Surefire suite","Fri Feb 06 13:49:08 UTC 2026","passed","Fri Feb 06 13:49:20 UTC 2026","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","checkCreateProjectWithNegative"
"Проверка корректного увеличения количества тест-кейсов в проекте.","2145","Добавление нескольких тест-кейсов и проверка их количества в проекте","Surefire suite","Fri Feb 06 13:46:18 UTC 2026","passed","Fri Feb 06 13:46:21 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldIncreaseTestCaseCountInProject"
"","29148","Создание тест-кейса с разными входными данными","Surefire suite","Fri Feb 06 13:47:11 UTC 2026","passed","Fri Feb 06 13:47:40 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"Проверка валидации: при создании проекта без обязательного поля Title сервер возвращает ошибку.","241","Создание проекта без Title должно вернуть ошибку 400","Surefire suite","Fri Feb 06 13:46:31 UTC 2026","passed","Fri Feb 06 13:46:31 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithoutTitle"
"Проверка позитивного сценария добавления тест-кейса в проект.","1734","Создание тест-кейса и получение его по id","Surefire suite","Fri Feb 06 13:46:05 UTC 2026","passed","Fri Feb 06 13:46:07 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldCreateTestCaseInProject"
"Проверка позитивного сценария создания проекта","24770","Создание проекта и его удаление","Surefire suite","Fri Feb 06 13:48:43 UTC 2026","passed","Fri Feb 06 13:49:08 UTC 2026","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","checkCreateProject"
"","34588","Создание тест-кейса с разными входными данными","Surefire suite","Fri Feb 06 13:48:08 UTC 2026","passed","Fri Feb 06 13:48:43 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"","25960","Создание тест-кейса с разными входными данными","Surefire suite","Fri Feb 06 13:47:41 UTC 2026","passed","Fri Feb 06 13:48:07 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"Проверка, что пользователь может создать тест-кейс через веб-интерфейс","39387","Создание тест-кейса через UI","Surefire suite","Fri Feb 06 13:46:31 UTC 2026","failed","Fri Feb 06 13:47:10 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","checkCreateCase"
"Проверка успешного создания проекта и возможности получить его по коду.","785","Создание проекта","Surefire suite","Fri Feb 06 13:46:23 UTC 2026","passed","Fri Feb 06 13:46:24 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldCreateProjectAndBeAvailableByCode"
"Проверка корректной фильтрации тест-кейсов:
- создаётся проект
- добавляются тест-кейсы с разными типами
- выполняется фильтрация по типу SMOKE
- проверяется количество отфильтрованных тест-кейсов
","7684","Фильтрация тест-кейсов по типу ","Surefire suite","Fri Feb 06 13:46:10 UTC 2026","passed","Fri Feb 06 13:46:18 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldFilterCasesByType"
"","35344","createTestSuite","Surefire suite","Fri Feb 06 13:49:21 UTC 2026","passed","Fri Feb 06 13:49:56 UTC 2026","tests.ui.SuiteTest","Surefire test","tests.ui.SuiteTest","createTestSuite"
"Проверка уникальности project code: повторное создание проекта с тем же code запрещено.","749","Создание проекта с уже существующим code должно вернуть ошибку","Surefire suite","Fri Feb 06 13:46:28 UTC 2026","passed","Fri Feb 06 13:46:29 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithDuplicateCode"
"Проверка валидации: при создании проекта без обязательного поля Title сервер возвращает ошибку.","254","Создание проекта без Title должно вернуть ошибку 400","Surefire suite","Fri Feb 06 13:46:30 UTC 2026","passed","Fri Feb 06 13:46:30 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithoutTitle"
"Проверка корректного обновления тест-кейса методом PATCH на примере поля type.","1484","Обновление тест-кейса: PATCH, поле type","Surefire suite","Fri Feb 06 13:46:21 UTC 2026","passed","Fri Feb 06 13:46:23 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldUpdateTestCase"
