"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка корректной фильтрации тест-кейсов:
- создаётся проект
- добавляются тест-кейсы с разными типами
- выполняется фильтрация по типу SMOKE
- проверяется количество отфильтрованных тест-кейсов
","10082","Фильтрация тест-кейсов по типу ","Surefire suite","Thu Jan 29 15:19:18 UTC 2026","passed","Thu Jan 29 15:19:28 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldFilterCasesByType"
"Проверка корректного обновления тест-кейса методом PATCH на примере поля type.","1429","Обновление тест-кейса: PATCH, поле type","Surefire suite","Thu Jan 29 15:19:32 UTC 2026","passed","Thu Jan 29 15:19:33 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldUpdateTestCase"
"Проверка валидации: при создании проекта без обязательного поля Title сервер возвращает ошибку.","270","Создание проекта без Title должно вернуть ошибку 400","Surefire suite","Thu Jan 29 15:19:40 UTC 2026","passed","Thu Jan 29 15:19:40 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithoutTitle"
"","35161","createTestSuite","Surefire suite","Thu Jan 29 15:23:23 UTC 2026","passed","Thu Jan 29 15:23:58 UTC 2026","tests.ui.SuiteTest","Surefire test","tests.ui.SuiteTest","createTestSuite"
"","92352","Создание тест-кейса с разными входными данными","Surefire suite","Thu Jan 29 15:20:12 UTC 2026","failed","Thu Jan 29 15:21:45 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"Проверка позитивного сценария создания проекта","26481","Создание проекта и его удаление","Surefire suite","Thu Jan 29 15:22:44 UTC 2026","passed","Thu Jan 29 15:23:11 UTC 2026","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","checkCreateProject"
"Проверка корректного увеличения количества тест-кейсов в проекте.","2206","Добавление нескольких тест-кейсов и проверка их количества в проекте","Surefire suite","Thu Jan 29 15:19:29 UTC 2026","passed","Thu Jan 29 15:19:31 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldIncreaseTestCaseCountInProject"
"Проверка успешного удаления проекта и его недоступности после удаления.","996","Удаление проекта","Surefire suite","Thu Jan 29 15:19:37 UTC 2026","passed","Thu Jan 29 15:19:38 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldDeleteProjectAndMakeItUnavailable"
"Проверка уникальности project code: повторное создание проекта с тем же code запрещено.","753","Создание проекта с уже существующим code должно вернуть ошибку","Surefire suite","Thu Jan 29 15:19:39 UTC 2026","passed","Thu Jan 29 15:19:39 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithDuplicateCode"
"Проверка, что пользователь может создать тест-кейс через веб-интерфейс","29837","Создание тест-кейса через UI","Surefire suite","Thu Jan 29 15:19:41 UTC 2026","passed","Thu Jan 29 15:20:11 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","checkCreateCase"
"","1618","Удаление тест-кейса","Surefire suite","Thu Jan 29 15:19:16 UTC 2026","passed","Thu Jan 29 15:19:18 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldDeleteTestCase"
"","28605","Создание тест-кейса с разными входными данными","Surefire suite","Thu Jan 29 15:21:45 UTC 2026","passed","Thu Jan 29 15:22:14 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"Проверка корректности данных, возвращаемых при создании проекта","775","Создание проекта: проверка полей title и code","Surefire suite","Thu Jan 29 15:19:35 UTC 2026","passed","Thu Jan 29 15:19:36 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldCreateProjectAndReturnCorrectTitleAndCode"
"","11913","Создание проекта без названия: проверка ошибки","Surefire suite","Thu Jan 29 15:23:11 UTC 2026","passed","Thu Jan 29 15:23:23 UTC 2026","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","checkCreateProjectWithNegative"
"Проверка успешного создания проекта и возможности получить его по коду.","706","Создание проекта","Surefire suite","Thu Jan 29 15:19:34 UTC 2026","passed","Thu Jan 29 15:19:35 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldCreateProjectAndBeAvailableByCode"
"","27548","Создание тест-кейса с разными входными данными","Surefire suite","Thu Jan 29 15:22:14 UTC 2026","passed","Thu Jan 29 15:22:42 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"Проверка валидации: при создании проекта без обязательного поля Title сервер возвращает ошибку.","267","Создание проекта без Title должно вернуть ошибку 400","Surefire suite","Thu Jan 29 15:19:41 UTC 2026","passed","Thu Jan 29 15:19:41 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithoutTitle"
"Проверка позитивного сценария добавления тест-кейса в проект.","1695","Создание тест-кейса и получение его по id","Surefire suite","Thu Jan 29 15:19:14 UTC 2026","passed","Thu Jan 29 15:19:15 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldCreateTestCaseInProject"
