"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка успешного удаления проекта и его недоступности после удаления.","573","Удаление проекта","Surefire suite","Fri Feb 13 09:27:16 UTC 2026","passed","Fri Feb 13 09:27:16 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldDeleteProjectAndMakeItUnavailable"
"","24664","createTestSuite","Surefire suite","Fri Feb 13 09:26:40 UTC 2026","passed","Fri Feb 13 09:27:05 UTC 2026","tests.ui.SuiteTest","Surefire test","tests.ui.SuiteTest","createTestSuite"
"Проверка корректной фильтрации тест-кейсов:
- создаётся проект
- добавляются тест-кейсы с разными типами
- выполняется фильтрация по типу SMOKE
- проверяется количество отфильтрованных тест-кейсов
","3766","Фильтрация тест-кейсов по типу ","Surefire suite","Fri Feb 13 09:27:08 UTC 2026","passed","Fri Feb 13 09:27:11 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldFilterCasesByType"
"","24493","Создание проекта без названия: проверка ошибки","Surefire suite","Fri Feb 13 09:26:15 UTC 2026","passed","Fri Feb 13 09:26:40 UTC 2026","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","checkCreateProjectWithNegative"
"","37726","Создание тест-кейса с разными входными данными","Surefire suite","Fri Feb 13 09:23:51 UTC 2026","passed","Fri Feb 13 09:24:28 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"Проверка успешного создания проекта и возможности получить его по коду.","451","Создание проекта","Surefire suite","Fri Feb 13 09:27:14 UTC 2026","passed","Fri Feb 13 09:27:15 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldCreateProjectAndBeAvailableByCode"
"Проверка валидации: при создании проекта без обязательного поля Title сервер возвращает ошибку.","102","Создание проекта без Title должно вернуть ошибку 400","Surefire suite","Fri Feb 13 09:27:18 UTC 2026","passed","Fri Feb 13 09:27:18 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithoutTitle"
"Проверка, что пользователь может создать тест-кейс через веб-интерфейс","43757","Создание тест-кейса через UI","Surefire suite","Fri Feb 13 09:23:06 UTC 2026","passed","Fri Feb 13 09:23:50 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","checkCreateCase"
"","1046","Удаление тест-кейса","Surefire suite","Fri Feb 13 09:27:06 UTC 2026","passed","Fri Feb 13 09:27:07 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldDeleteTestCase"
"Проверка корректности данных, возвращаемых при создании проекта","420","Создание проекта: проверка полей title и code","Surefire suite","Fri Feb 13 09:27:15 UTC 2026","passed","Fri Feb 13 09:27:15 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldCreateProjectAndReturnCorrectTitleAndCode"
"","38129","Создание тест-кейса с разными входными данными","Surefire suite","Fri Feb 13 09:25:12 UTC 2026","passed","Fri Feb 13 09:25:50 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"Проверка корректного увеличения количества тест-кейсов в проекте.","1114","Добавление нескольких тест-кейсов и проверка их количества в проекте","Surefire suite","Fri Feb 13 09:27:12 UTC 2026","passed","Fri Feb 13 09:27:13 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldIncreaseTestCaseCountInProject"
"","42832","Создание тест-кейса с разными входными данными","Surefire suite","Fri Feb 13 09:24:29 UTC 2026","passed","Fri Feb 13 09:25:12 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"Проверка валидации: при создании проекта без обязательного поля Title сервер возвращает ошибку.","106","Создание проекта без Title должно вернуть ошибку 400","Surefire suite","Fri Feb 13 09:27:17 UTC 2026","passed","Fri Feb 13 09:27:17 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithoutTitle"
"Проверка корректного обновления тест-кейса методом PATCH на примере поля type.","774","Обновление тест-кейса: PATCH, поле type","Surefire suite","Fri Feb 13 09:27:13 UTC 2026","passed","Fri Feb 13 09:27:14 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldUpdateTestCase"
"Проверка уникальности project code: повторное создание проекта с тем же code запрещено.","476","Создание проекта с уже существующим code должно вернуть ошибку","Surefire suite","Fri Feb 13 09:27:16 UTC 2026","passed","Fri Feb 13 09:27:17 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithDuplicateCode"
"Проверка позитивного сценария добавления тест-кейса в проект.","661","Создание тест-кейса и получение его по id","Surefire suite","Fri Feb 13 09:27:05 UTC 2026","passed","Fri Feb 13 09:27:06 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldCreateTestCaseInProject"
"Проверка позитивного сценария создания проекта","24595","Создание проекта и его удаление","Surefire suite","Fri Feb 13 09:25:50 UTC 2026","passed","Fri Feb 13 09:26:15 UTC 2026","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","checkCreateProject"
