"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","37052","createTestSuite","Surefire suite","Fri Feb 06 12:59:06 UTC 2026","passed","Fri Feb 06 12:59:43 UTC 2026","tests.ui.SuiteTest","Surefire test","tests.ui.SuiteTest","createTestSuite"
"Проверка корректного увеличения количества тест-кейсов в проекте.","1443","Добавление нескольких тест-кейсов и проверка их количества в проекте","Surefire suite","Fri Feb 06 12:54:54 UTC 2026","passed","Fri Feb 06 12:54:55 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldIncreaseTestCaseCountInProject"
"","1088","Удаление тест-кейса","Surefire suite","Fri Feb 06 12:54:48 UTC 2026","passed","Fri Feb 06 12:54:49 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldDeleteTestCase"
"","23592","Создание тест-кейса с разными входными данными","Surefire suite","Fri Feb 06 12:57:15 UTC 2026","failed","Fri Feb 06 12:57:39 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"Проверка позитивного сценария добавления тест-кейса в проект.","1350","Создание тест-кейса и получение его по id","Surefire suite","Fri Feb 06 12:54:46 UTC 2026","passed","Fri Feb 06 12:54:47 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldCreateTestCaseInProject"
"Проверка, что пользователь может создать тест-кейс через веб-интерфейс","131174","Создание тест-кейса через UI","Surefire suite","Fri Feb 06 12:55:04 UTC 2026","failed","Fri Feb 06 12:57:15 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","checkCreateCase"
"Проверка корректного обновления тест-кейса методом PATCH на примере поля type.","967","Обновление тест-кейса: PATCH, поле type","Surefire suite","Fri Feb 06 12:54:56 UTC 2026","passed","Fri Feb 06 12:54:57 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldUpdateTestCase"
"Проверка успешного удаления проекта и его недоступности после удаления.","743","Удаление проекта","Surefire suite","Fri Feb 06 12:54:59 UTC 2026","passed","Fri Feb 06 12:55:00 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldDeleteProjectAndMakeItUnavailable"
"Проверка валидации: при создании проекта без обязательного поля Title сервер возвращает ошибку.","128","Создание проекта без Title должно вернуть ошибку 400","Surefire suite","Fri Feb 06 12:55:03 UTC 2026","passed","Fri Feb 06 12:55:03 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithoutTitle"
"","25122","Создание тест-кейса с разными входными данными","Surefire suite","Fri Feb 06 12:58:03 UTC 2026","failed","Fri Feb 06 12:58:28 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"Проверка успешного создания проекта и возможности получить его по коду.","506","Создание проекта","Surefire suite","Fri Feb 06 12:54:57 UTC 2026","passed","Fri Feb 06 12:54:58 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldCreateProjectAndBeAvailableByCode"
"Проверка корректности данных, возвращаемых при создании проекта","527","Создание проекта: проверка полей title и code","Surefire suite","Fri Feb 06 12:54:58 UTC 2026","passed","Fri Feb 06 12:54:59 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldCreateProjectAndReturnCorrectTitleAndCode"
"Проверка позитивного сценария создания проекта","24981","Создание проекта и его удаление","Surefire suite","Fri Feb 06 12:58:28 UTC 2026","passed","Fri Feb 06 12:58:53 UTC 2026","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","checkCreateProject"
"Проверка уникальности project code: повторное создание проекта с тем же code запрещено.","2248","Создание проекта с уже существующим code должно вернуть ошибку","Surefire suite","Fri Feb 06 12:55:00 UTC 2026","passed","Fri Feb 06 12:55:02 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithDuplicateCode"
"Проверка валидации: при создании проекта без обязательного поля Title сервер возвращает ошибку.","133","Создание проекта без Title должно вернуть ошибку 400","Surefire suite","Fri Feb 06 12:55:03 UTC 2026","passed","Fri Feb 06 12:55:04 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithoutTitle"
"","11926","Создание проекта без названия: проверка ошибки","Surefire suite","Fri Feb 06 12:58:54 UTC 2026","passed","Fri Feb 06 12:59:05 UTC 2026","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","checkCreateProjectWithNegative"
"Проверка корректной фильтрации тест-кейсов:
- создаётся проект
- добавляются тест-кейсы с разными типами
- выполняется фильтрация по типу SMOKE
- проверяется количество отфильтрованных тест-кейсов
","4468","Фильтрация тест-кейсов по типу ","Surefire suite","Fri Feb 06 12:54:49 UTC 2026","passed","Fri Feb 06 12:54:54 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldFilterCasesByType"
"","22739","Создание тест-кейса с разными входными данными","Surefire suite","Fri Feb 06 12:57:39 UTC 2026","failed","Fri Feb 06 12:58:02 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
