"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка корректного увеличения количества тест-кейсов в проекте.","2060","Добавление нескольких тест-кейсов и проверка их количества в проекте","Surefire suite","Fri Feb 06 16:19:45 UTC 2026","passed","Fri Feb 06 16:19:47 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldIncreaseTestCaseCountInProject"
"Проверка уникальности project code: повторное создание проекта с тем же code запрещено.","861","Создание проекта с уже существующим code должно вернуть ошибку","Surefire suite","Fri Feb 06 16:19:55 UTC 2026","passed","Fri Feb 06 16:19:56 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithDuplicateCode"
"","17432","Создание тест-кейса с разными входными данными","Surefire suite","Fri Feb 06 16:22:36 UTC 2026","broken","Fri Feb 06 16:22:54 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"","29933","Создание тест-кейса с разными входными данными","Surefire suite","Fri Feb 06 16:22:06 UTC 2026","passed","Fri Feb 06 16:22:36 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"Проверка корректности данных, возвращаемых при создании проекта","732","Создание проекта: проверка полей title и code","Surefire suite","Fri Feb 06 16:19:52 UTC 2026","passed","Fri Feb 06 16:19:53 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldCreateProjectAndReturnCorrectTitleAndCode"
"Проверка успешного создания проекта и возможности получить его по коду.","930","Создание проекта","Surefire suite","Fri Feb 06 16:19:51 UTC 2026","passed","Fri Feb 06 16:19:51 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldCreateProjectAndBeAvailableByCode"
"","16732","Создание проекта без названия: проверка ошибки","Surefire suite","Fri Feb 06 16:23:38 UTC 2026","passed","Fri Feb 06 16:23:55 UTC 2026","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","checkCreateProjectWithNegative"
"Проверка корректной фильтрации тест-кейсов:
- создаётся проект
- добавляются тест-кейсы с разными типами
- выполняется фильтрация по типу SMOKE
- проверяется количество отфильтрованных тест-кейсов
","7777","Фильтрация тест-кейсов по типу ","Surefire suite","Fri Feb 06 16:19:37 UTC 2026","passed","Fri Feb 06 16:19:45 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldFilterCasesByType"
"","37904","createTestSuite","Surefire suite","Fri Feb 06 16:23:55 UTC 2026","passed","Fri Feb 06 16:24:33 UTC 2026","tests.ui.SuiteTest","Surefire test","tests.ui.SuiteTest","createTestSuite"
"Проверка позитивного сценария создания проекта","26570","Создание проекта и его удаление","Surefire suite","Fri Feb 06 16:23:11 UTC 2026","passed","Fri Feb 06 16:23:38 UTC 2026","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","checkCreateProject"
"","1635","Удаление тест-кейса","Surefire suite","Fri Feb 06 16:19:35 UTC 2026","passed","Fri Feb 06 16:19:36 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldDeleteTestCase"
"Проверка успешного удаления проекта и его недоступности после удаления.","1044","Удаление проекта","Surefire suite","Fri Feb 06 16:19:54 UTC 2026","passed","Fri Feb 06 16:19:55 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldDeleteProjectAndMakeItUnavailable"
"Проверка валидации: при создании проекта без обязательного поля Title сервер возвращает ошибку.","263","Создание проекта без Title должно вернуть ошибку 400","Surefire suite","Fri Feb 06 16:19:57 UTC 2026","passed","Fri Feb 06 16:19:58 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithoutTitle"
"Проверка позитивного сценария добавления тест-кейса в проект.","1800","Создание тест-кейса и получение его по id","Surefire suite","Fri Feb 06 16:19:32 UTC 2026","passed","Fri Feb 06 16:19:34 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldCreateTestCaseInProject"
"Проверка, что пользователь может создать тест-кейс через веб-интерфейс","126221","Создание тест-кейса через UI","Surefire suite","Fri Feb 06 16:19:59 UTC 2026","failed","Fri Feb 06 16:22:05 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","checkCreateCase"
"Проверка валидации: при создании проекта без обязательного поля Title сервер возвращает ошибку.","266","Создание проекта без Title должно вернуть ошибку 400","Surefire suite","Fri Feb 06 16:19:58 UTC 2026","passed","Fri Feb 06 16:19:59 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithoutTitle"
"Проверка корректного обновления тест-кейса методом PATCH на примере поля type.","1466","Обновление тест-кейса: PATCH, поле type","Surefire suite","Fri Feb 06 16:19:48 UTC 2026","passed","Fri Feb 06 16:19:50 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldUpdateTestCase"
"","16040","Создание тест-кейса с разными входными данными","Surefire suite","Fri Feb 06 16:22:55 UTC 2026","failed","Fri Feb 06 16:23:11 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
