"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","31713","Создание тест-кейса с разными входными данными","Surefire suite","Tue Feb 10 17:21:21 UTC 2026","passed","Tue Feb 10 17:21:53 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"","14932","Создание проекта без названия: проверка ошибки","Surefire suite","Tue Feb 10 17:22:18 UTC 2026","passed","Tue Feb 10 17:22:33 UTC 2026","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","checkCreateProjectWithNegative"
"Проверка успешного создания проекта и возможности получить его по коду.","499","Создание проекта","Surefire suite","Tue Feb 10 17:19:58 UTC 2026","passed","Tue Feb 10 17:19:58 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldCreateProjectAndBeAvailableByCode"
"","27226","Создание тест-кейса с разными входными данными","Surefire suite","Tue Feb 10 17:20:37 UTC 2026","passed","Tue Feb 10 17:21:04 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"Проверка корректного обновления тест-кейса методом PATCH на примере поля type.","881","Обновление тест-кейса: PATCH, поле type","Surefire suite","Tue Feb 10 17:19:57 UTC 2026","passed","Tue Feb 10 17:19:57 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldUpdateTestCase"
"Проверка уникальности project code: повторное создание проекта с тем же code запрещено.","462","Создание проекта с уже существующим code должно вернуть ошибку","Surefire suite","Tue Feb 10 17:20:03 UTC 2026","passed","Tue Feb 10 17:20:03 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithDuplicateCode"
"","1015","Удаление тест-кейса","Surefire suite","Tue Feb 10 17:19:50 UTC 2026","passed","Tue Feb 10 17:19:51 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldDeleteTestCase"
"Проверка корректности данных, возвращаемых при создании проекта","499","Создание проекта: проверка полей title и code","Surefire suite","Tue Feb 10 17:19:59 UTC 2026","passed","Tue Feb 10 17:19:59 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldCreateProjectAndReturnCorrectTitleAndCode"
"Проверка корректного увеличения количества тест-кейсов в проекте.","1173","Добавление нескольких тест-кейсов и проверка их количества в проекте","Surefire suite","Tue Feb 10 17:19:55 UTC 2026","passed","Tue Feb 10 17:19:56 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldIncreaseTestCaseCountInProject"
"Проверка позитивного сценария создания проекта","24001","Создание проекта и его удаление","Surefire suite","Tue Feb 10 17:21:53 UTC 2026","passed","Tue Feb 10 17:22:17 UTC 2026","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","checkCreateProject"
"Проверка корректной фильтрации тест-кейсов:
- создаётся проект
- добавляются тест-кейсы с разными типами
- выполняется фильтрация по типу SMOKE
- проверяется количество отфильтрованных тест-кейсов
","4004","Фильтрация тест-кейсов по типу ","Surefire suite","Tue Feb 10 17:19:51 UTC 2026","passed","Tue Feb 10 17:19:55 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldFilterCasesByType"
"Проверка валидации: при создании проекта без обязательного поля Title сервер возвращает ошибку.","85","Создание проекта без Title должно вернуть ошибку 400","Surefire suite","Tue Feb 10 17:20:04 UTC 2026","passed","Tue Feb 10 17:20:04 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithoutTitle"
"Проверка успешного удаления проекта и его недоступности после удаления.","653","Удаление проекта","Surefire suite","Tue Feb 10 17:20:00 UTC 2026","passed","Tue Feb 10 17:20:00 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldDeleteProjectAndMakeItUnavailable"
"Проверка, что пользователь может создать тест-кейс через веб-интерфейс","31983","Создание тест-кейса через UI","Surefire suite","Tue Feb 10 17:20:04 UTC 2026","failed","Tue Feb 10 17:20:36 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","checkCreateCase"
"","16658","Создание тест-кейса с разными входными данными","Surefire suite","Tue Feb 10 17:21:04 UTC 2026","failed","Tue Feb 10 17:21:21 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"","33315","createTestSuite","Surefire suite","Tue Feb 10 17:22:33 UTC 2026","passed","Tue Feb 10 17:23:06 UTC 2026","tests.ui.SuiteTest","Surefire test","tests.ui.SuiteTest","createTestSuite"
"Проверка позитивного сценария добавления тест-кейса в проект.","1239","Создание тест-кейса и получение его по id","Surefire suite","Tue Feb 10 17:19:48 UTC 2026","passed","Tue Feb 10 17:19:49 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldCreateTestCaseInProject"
"Проверка валидации: при создании проекта без обязательного поля Title сервер возвращает ошибку.","117","Создание проекта без Title должно вернуть ошибку 400","Surefire suite","Tue Feb 10 17:20:04 UTC 2026","passed","Tue Feb 10 17:20:04 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithoutTitle"
