"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка корректной фильтрации тест-кейсов:
- создаётся проект
- добавляются тест-кейсы с разными типами
- выполняется фильтрация по типу SMOKE
- проверяется количество отфильтрованных тест-кейсов
","4033","Фильтрация тест-кейсов по типу ","Surefire suite","Tue Feb 10 14:41:55 UTC 2026","passed","Tue Feb 10 14:41:59 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldFilterCasesByType"
"Проверка позитивного сценария добавления тест-кейса в проект.","1317","Создание тест-кейса и получение его по id","Surefire suite","Tue Feb 10 14:41:52 UTC 2026","passed","Tue Feb 10 14:41:53 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldCreateTestCaseInProject"
"","631101","Создание тест-кейса с разными входными данными","Surefire suite","Tue Feb 10 14:42:52 UTC 2026","failed","Tue Feb 10 14:53:23 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"","1019","Удаление тест-кейса","Surefire suite","Tue Feb 10 14:41:53 UTC 2026","passed","Tue Feb 10 14:41:54 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldDeleteTestCase"
"Проверка позитивного сценария создания проекта","25076","Создание проекта и его удаление","Surefire suite","Tue Feb 10 14:53:52 UTC 2026","passed","Tue Feb 10 14:54:17 UTC 2026","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","checkCreateProject"
"","27378","Создание тест-кейса с разными входными данными","Surefire suite","Tue Feb 10 14:53:24 UTC 2026","passed","Tue Feb 10 14:53:51 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"Проверка валидации: при создании проекта без обязательного поля Title сервер возвращает ошибку.","96","Создание проекта без Title должно вернуть ошибку 400","Surefire suite","Tue Feb 10 14:42:07 UTC 2026","passed","Tue Feb 10 14:42:07 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithoutTitle"
"Проверка корректного увеличения количества тест-кейсов в проекте.","1447","Добавление нескольких тест-кейсов и проверка их количества в проекте","Surefire suite","Tue Feb 10 14:41:59 UTC 2026","passed","Tue Feb 10 14:42:00 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldIncreaseTestCaseCountInProject"
"","19977","Создание тест-кейса с разными входными данными","Surefire suite","Tue Feb 10 14:42:32 UTC 2026","failed","Tue Feb 10 14:42:52 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"Проверка успешного удаления проекта и его недоступности после удаления.","636","Удаление проекта","Surefire suite","Tue Feb 10 14:42:04 UTC 2026","passed","Tue Feb 10 14:42:05 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldDeleteProjectAndMakeItUnavailable"
"Проверка корректности данных, возвращаемых при создании проекта","536","Создание проекта: проверка полей title и code","Surefire suite","Tue Feb 10 14:42:04 UTC 2026","passed","Tue Feb 10 14:42:04 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldCreateProjectAndReturnCorrectTitleAndCode"
"Проверка уникальности project code: повторное создание проекта с тем же code запрещено.","525","Создание проекта с уже существующим code должно вернуть ошибку","Surefire suite","Tue Feb 10 14:42:05 UTC 2026","passed","Tue Feb 10 14:42:06 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithDuplicateCode"
"Проверка корректного обновления тест-кейса методом PATCH на примере поля type.","1275","Обновление тест-кейса: PATCH, поле type","Surefire suite","Tue Feb 10 14:42:01 UTC 2026","passed","Tue Feb 10 14:42:02 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldUpdateTestCase"
"","36665","createTestSuite","Surefire suite","Tue Feb 10 14:54:29 UTC 2026","passed","Tue Feb 10 14:55:06 UTC 2026","tests.ui.SuiteTest","Surefire test","tests.ui.SuiteTest","createTestSuite"
"Проверка, что пользователь может создать тест-кейс через веб-интерфейс","24460","Создание тест-кейса через UI","Surefire suite","Tue Feb 10 14:42:07 UTC 2026","passed","Tue Feb 10 14:42:31 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","checkCreateCase"
"Проверка валидации: при создании проекта без обязательного поля Title сервер возвращает ошибку.","118","Создание проекта без Title должно вернуть ошибку 400","Surefire suite","Tue Feb 10 14:42:06 UTC 2026","passed","Tue Feb 10 14:42:06 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithoutTitle"
"","12155","Создание проекта без названия: проверка ошибки","Surefire suite","Tue Feb 10 14:54:17 UTC 2026","passed","Tue Feb 10 14:54:29 UTC 2026","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","checkCreateProjectWithNegative"
"Проверка успешного создания проекта и возможности получить его по коду.","510","Создание проекта","Surefire suite","Tue Feb 10 14:42:03 UTC 2026","passed","Tue Feb 10 14:42:03 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldCreateProjectAndBeAvailableByCode"
