"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","33380","Создание тест-кейса с разными входными данными","Surefire suite","2026-07-24","passed","2026-07-24","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"Проверка корректного обновления тест-кейса методом PATCH на примере поля type.","972","Обновление тест-кейса: PATCH, поле type","Surefire suite","2026-07-24","passed","2026-07-24","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldUpdateTestCase"
"","1146","Удаление тест-кейса","Surefire suite","2026-07-24","passed","2026-07-24","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldDeleteTestCase"
"","33695","Создание тест-кейса с разными входными данными","Surefire suite","2026-07-24","passed","2026-07-24","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"Проверка уникальности project code: повторное создание проекта с тем же code запрещено.","495","Создание проекта с уже существующим code должно вернуть ошибку","Surefire suite","2026-07-24","passed","2026-07-24","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithDuplicateCode"
"Проверка, что пользователь может создать тест-кейс через веб-интерфейс","87369","Создание тест-кейса через UI","Surefire suite","2026-07-24","failed","2026-07-24","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","checkCreateCase"
"Проверка корректности данных, возвращаемых при создании проекта","496","Создание проекта: проверка полей title и code","Surefire suite","2026-07-24","passed","2026-07-24","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldCreateProjectAndReturnCorrectTitleAndCode"
"Проверка валидации: при создании проекта без обязательного поля Title сервер возвращает ошибку.","140","Создание проекта без Title должно вернуть ошибку 400","Surefire suite","2026-07-24","passed","2026-07-24","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithoutTitle"
"","154211","createTestSuite","Surefire suite","2026-07-24","failed","2026-07-24","tests.ui.SuiteTest","Surefire test","tests.ui.SuiteTest","createTestSuite"
"Проверка корректного увеличения количества тест-кейсов в проекте.","1387","Добавление нескольких тест-кейсов и проверка их количества в проекте","Surefire suite","2026-07-24","passed","2026-07-24","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldIncreaseTestCaseCountInProject"
"Проверка валидации: при создании проекта без обязательного поля Title сервер возвращает ошибку.","155","Создание проекта без Title должно вернуть ошибку 400","Surefire suite","2026-07-24","passed","2026-07-24","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithoutTitle"
"Проверка позитивного сценария создания проекта","23915","Создание проекта и его удаление","Surefire suite","2026-07-24","passed","2026-07-24","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","checkCreateProject"
"","32806","Создание тест-кейса с разными входными данными","Surefire suite","2026-07-24","passed","2026-07-24","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"Проверка позитивного сценария добавления тест-кейса в проект.","756","Создание тест-кейса и получение его по id","Surefire suite","2026-07-24","passed","2026-07-24","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldCreateTestCaseInProject"
"Проверка корректной фильтрации тест-кейсов:
- создаётся проект
- добавляются тест-кейсы с разными типами
- выполняется фильтрация по типу SMOKE
- проверяется количество отфильтрованных тест-кейсов
","4992","Фильтрация тест-кейсов по типу ","Surefire suite","2026-07-24","passed","2026-07-24","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldFilterCasesByType"
"Проверка успешного удаления проекта и его недоступности после удаления.","681","Удаление проекта","Surefire suite","2026-07-24","passed","2026-07-24","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldDeleteProjectAndMakeItUnavailable"
"Проверка успешного создания проекта и возможности получить его по коду.","534","Создание проекта","Surefire suite","2026-07-24","passed","2026-07-24","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldCreateProjectAndBeAvailableByCode"
"","11997","Создание проекта без названия: проверка ошибки","Surefire suite","2026-07-24","passed","2026-07-24","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","checkCreateProjectWithNegative"
