"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","35385","createTestSuite","Surefire suite","Tue Feb 10 16:53:53 UTC 2026","passed","Tue Feb 10 16:54:28 UTC 2026","tests.ui.SuiteTest","Surefire test","tests.ui.SuiteTest","createTestSuite"
"","1666","Удаление тест-кейса","Surefire suite","Tue Feb 10 16:51:05 UTC 2026","passed","Tue Feb 10 16:51:06 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldDeleteTestCase"
"Проверка валидации: при создании проекта без обязательного поля Title сервер возвращает ошибку.","255","Создание проекта без Title должно вернуть ошибку 400","Surefire suite","Tue Feb 10 16:51:29 UTC 2026","passed","Tue Feb 10 16:51:30 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithoutTitle"
"Проверка, что пользователь может создать тест-кейс через веб-интерфейс","25676","Создание тест-кейса через UI","Surefire suite","Tue Feb 10 16:51:31 UTC 2026","passed","Tue Feb 10 16:51:56 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","checkCreateCase"
"Проверка корректности данных, возвращаемых при создании проекта","788","Создание проекта: проверка полей title и code","Surefire suite","Tue Feb 10 16:51:25 UTC 2026","passed","Tue Feb 10 16:51:25 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldCreateProjectAndReturnCorrectTitleAndCode"
"Проверка валидации: при создании проекта без обязательного поля Title сервер возвращает ошибку.","247","Создание проекта без Title должно вернуть ошибку 400","Surefire suite","Tue Feb 10 16:51:30 UTC 2026","passed","Tue Feb 10 16:51:30 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithoutTitle"
"Проверка корректной фильтрации тест-кейсов:
- создаётся проект
- добавляются тест-кейсы с разными типами
- выполняется фильтрация по типу SMOKE
- проверяется количество отфильтрованных тест-кейсов
","10441","Фильтрация тест-кейсов по типу ","Surefire suite","Tue Feb 10 16:51:07 UTC 2026","passed","Tue Feb 10 16:51:17 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldFilterCasesByType"
"","18688","Создание тест-кейса с разными входными данными","Surefire suite","Tue Feb 10 16:52:13 UTC 2026","failed","Tue Feb 10 16:52:32 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"Проверка позитивного сценария добавления тест-кейса в проект.","1752","Создание тест-кейса и получение его по id","Surefire suite","Tue Feb 10 16:51:02 UTC 2026","passed","Tue Feb 10 16:51:04 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldCreateTestCaseInProject"
"Проверка позитивного сценария создания проекта","30145","Создание проекта и его удаление","Surefire suite","Tue Feb 10 16:53:10 UTC 2026","passed","Tue Feb 10 16:53:40 UTC 2026","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","checkCreateProject"
"Проверка корректного увеличения количества тест-кейсов в проекте.","2062","Добавление нескольких тест-кейсов и проверка их количества в проекте","Surefire suite","Tue Feb 10 16:51:18 UTC 2026","passed","Tue Feb 10 16:51:20 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldIncreaseTestCaseCountInProject"
"Проверка корректного обновления тест-кейса методом PATCH на примере поля type.","1400","Обновление тест-кейса: PATCH, поле type","Surefire suite","Tue Feb 10 16:51:21 UTC 2026","passed","Tue Feb 10 16:51:22 UTC 2026","tests.api.CaseTest","Surefire test","tests.api.CaseTest","shouldUpdateTestCase"
"","12206","Создание проекта без названия: проверка ошибки","Surefire suite","Tue Feb 10 16:53:40 UTC 2026","passed","Tue Feb 10 16:53:53 UTC 2026","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","checkCreateProjectWithNegative"
"Проверка уникальности project code: повторное создание проекта с тем же code запрещено.","774","Создание проекта с уже существующим code должно вернуть ошибку","Surefire suite","Tue Feb 10 16:51:28 UTC 2026","passed","Tue Feb 10 16:51:29 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldFailToCreateProjectWithDuplicateCode"
"Проверка успешного создания проекта и возможности получить его по коду.","767","Создание проекта","Surefire suite","Tue Feb 10 16:51:23 UTC 2026","passed","Tue Feb 10 16:51:24 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldCreateProjectAndBeAvailableByCode"
"","36263","Создание тест-кейса с разными входными данными","Surefire suite","Tue Feb 10 16:52:33 UTC 2026","passed","Tue Feb 10 16:53:09 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"","15743","Создание тест-кейса с разными входными данными","Surefire suite","Tue Feb 10 16:51:57 UTC 2026","failed","Tue Feb 10 16:52:13 UTC 2026","tests.ui.CaseTest","Surefire test","tests.ui.CaseTest","testCaseShouldHasCorrectSpecs"
"Проверка успешного удаления проекта и его недоступности после удаления.","990","Удаление проекта","Surefire suite","Tue Feb 10 16:51:26 UTC 2026","passed","Tue Feb 10 16:51:27 UTC 2026","tests.api.ProjectTest","Surefire test","tests.api.ProjectTest","shouldDeleteProjectAndMakeItUnavailable"
